"SITE","SURVEYID","OBS","DATE","TEMP","WINDS_0","WINDD","TRSCT","SECTION","WINDS","COMMENTS","s_dtime","e_dtime","FLAG","UNK","SOPPIP","COMPIP","MYOTI","PIP","DUNNO","PAUR","NOCTU","NOISE","fSECTION","DAYNO","TTMIDN","NOTURB","PASSES","ALL_PIPS","ALL_OTHER","pBUILD","pTREE","pRDTRK","pROADS","pRGRAS","EDGED","D_LIN","D_BUI","D_WAT","D_TRE","PC1a","PC2a","PC3a","PC4a","AREA_M2","AREA_ha","MID_X","MID_Y","sWINDS","min_air_temp"
"East Fortune","East Fortune-4","KH",2013-07-11,"NA","NA",NA,"N",2,0.5,NA,2013-07-11 23:19:00,2013-07-11 23:37:00,0,0,0,0,0,0,0,0,0,0,"2",191,-41,1,0,0,0,0.093434625003969,0,0,0,0.103637388027685,0.0545966338340074,12.8190174863212,42.145221955462,507.601307825503,269.099151354404,0.91416976853478,1.82152811541069,-2.94026258430321,-0.333472650421469,13542.41,1.354241,354162.429425242,678748.580252298,0.83040453671667,13.3
"East Fortune","East Fortune-4","KH",2013-07-11,"NA","NA",NA,"N",3,0.3,NA,2013-07-11 23:19:00,2013-07-11 23:37:00,0,0,0,0,0,0,0,0,0,0,"3",191,-41,1,0,0,0,0,0,0,0,0,0.00896507268037651,25.1192145706102,74.4581480312427,462.312804610309,347.457195570698,-1.28069917149041,1.78801150040964,-0.664485501501381,-1.07203359145225,11929.63,1.192963,354122.002987346,678847.453442078,-0.252731815522465,13.3
"East Fortune","East Fortune-4","KH",2013-07-11,"NA","NA",NA,"N",4,0.7,NA,2013-07-11 23:19:00,2013-07-11 23:37:00,0,0,0,0,0,1,1,0,0,0,"4",191,-41,1,1,1,0,0,0,0,0,0,0.0195522957973103,17.9150896785814,147.958768907123,415.889980752271,375.226862467474,-1.13479752893418,1.66100337072358,-0.412868920991515,-0.673653303777044,18122.68,1.812268,354096.015114147,678964.712282787,1.9135408889558,13.3
"East Fortune","East Fortune-4","KH",2013-07-11,"NA","NA",NA,"N",5,0.7,NA,2013-07-11 23:19:00,2013-07-11 23:37:00,0,0,0,1,0,0,0,0,0,0,"5",191,-41,1,1,1,0,0.00567454277828486,0,0.0789754346113022,0.051244950733959,0,0.0646483745343288,11.0925598813035,103.278733462756,344.684522319389,315.935383139691,1.78312001403998,1.96982717713566,0.735484839008058,0.103756766080368,27575.79,2.757579,354127.906084763,679064.588834998,1.9135408889558,13.3
"East Fortune","East Fortune-4","KH",2013-07-11,"NA","NA",NA,"S",1,0.3,NA,2013-07-11 22:21:59,2013-07-11 22:38:00,0,0,0,0,0,0,0,0,0,0,"1",191,-98.0166666666667,1,0,0,0,0.013998719964009,0,0,0,0,0.0252445591775635,17.4659395214863,32.6230954271267,483.048884159316,106.027024906418,-0.163203836112613,0.897659588435462,-1.28024052210715,-1.45949307733424,14937.08,1.493708,354296.50263524,678638.875835415,-0.252731815522465,13.3
"East Fortune","East Fortune-4","KH",2013-07-11,"NA","NA",NA,"S",2,0.2,NA,2013-07-11 22:21:59,2013-07-11 22:38:00,0,0,0,0,0,0,0,0,0,0,"2",191,-98.0166666666667,1,0,0,0,0,0.259025896758752,0.0708633495943779,0.0138396292617441,0,0.0489058543150529,13.1696839470748,67.6220926735526,389.578763309454,23.5502954535683,1.7059407584354,-0.37168483200132,0.2904911340025,-1.72574229724442,14748.95,1.474895,354358.558427272,678547.000775613,-0.794299991642032,13.3
"East Fortune","East Fortune-4","KH",2013-07-11,"NA","NA",NA,"S",3,0.3,NA,2013-07-11 22:21:59,2013-07-11 22:38:00,0,0,0,0,0,0,0,0,0,0,"3",191,-98.0166666666667,1,0,0,0,0,0.242431766525966,0.0486740755090737,0.0188622615614231,0,0.0383166120507832,20.9274405204372,89.438146275723,272.354453733852,22.0890198099382,1.06242051057148,-0.753029652562064,0.205318852538172,-1.4774061487986,10994.97,1.099497,354327.9041869,678420.238393022,-0.252731815522465,13.3
"East Fortune","East Fortune-4","KH",2013-07-11,"NA","NA",NA,"S",4,0.3,NA,2013-07-11 22:21:59,2013-07-11 22:38:00,0,0,5,0,0,0,0,0,0,0,"4",191,-98.0166666666667,1,5,5,0,0.00136942826612524,0.245134453398191,0.0628685009176431,0.0421659677179851,0,0.0498632998077365,15.6561266076354,59.1936643035353,184.214515108779,22.479036879338,1.95175094852153,-0.818243551364205,0.523166692411565,-1.08232199584205,10303.57,1.030357,354311.791024938,678315.311949043,-0.252731815522465,13.3
"East Fortune","East Fortune-4","KH",2013-07-11,"NA","NA",NA,"S",5,0,NA,2013-07-11 22:21:59,2013-07-11 22:38:00,0,0,7,0,0,0,0,0,0,0,"5",191,-98.0166666666667,1,7,7,0,0.000636678246115524,0.366409971562799,0.0558061610106775,0.0335823160976218,0,0.0714597489715513,9.98591041944346,46.8972131935717,107.405858002923,15.0602092004571,2.50832277762809,-1.66132787906371,0.386941174655704,-1.1804061006661,12188.26,1.218826,354311.939456885,678212.527898294,-1.87743634388117,13.3
"East Fortune","East Fortune-4","KH",2013-07-11,"NA","NA",NA,"W",1,0.2,NA,2013-07-11 22:47:00,2013-07-11 23:00:59,0,0,0,0,0,0,0,0,0,0,"1",191,-73,1,0,0,0,0.000297840209475958,0,0,0,0,0.00826618832631014,30.1435330616552,53.9489051360919,508.607408921364,154.978940949899,-1.03409150136781,1.17065617557167,-0.839226101204663,-1.62370094075944,13362.87,1.336287,354251.645090874,678659.851295364,-0.794299991642032,13.3
"East Fortune","East Fortune-4","KH",2013-07-11,"NA","NA",NA,"W",2,0.3,NA,2013-07-11 22:47:00,2013-07-11 23:00:59,0,0,0,0,0,0,0,0,0,0,"2",191,-73,1,0,0,0,0,0,0,0,0,0,54.8488710046369,122.405701352293,559.014482349686,267.598414450956,-2.07394701373856,1.89322386555493,-0.491560767486284,-1.62008829670623,10318.89,1.031889,354132.990478365,678659.045083397,-0.252731815522465,13.3
"East Fortune","East Fortune-4","KH",2013-07-11,"NA","NA",NA,"W",3,0.3,NA,2013-07-11 22:47:00,2013-07-11 23:00:59,0,0,7,3,0,0,0,0,0,0,"3",191,-73,1,10,10,0,0,0,0,0,0,0.0182062712636572,18.3546474087342,214.540474878409,576.177435612553,340.185124393888,-1.32589690635378,1.96837332882408,-0.169239949610567,-1.14845817844355,16045.57,1.604557,354042.844886178,678608.286530157,-0.252731815522465,13.3
"East Fortune","East Fortune-4","KH",2013-07-11,"NA","NA",NA,"W",4,0.5,NA,2013-07-11 22:47:00,2013-07-11 23:00:59,0,0,0,0,0,0,0,0,0,0,"4",191,-73,1,0,0,0,0,0,0,0,0,0.00998929346332774,24.418102414665,317.890642085443,608.339754570983,399.505774635075,-1.97886530011689,2.26893899768994,0.258486406888509,-1.06515937580214,10554.3,1.05543,353947.377504698,678559.47716685,0.83040453671667,13.3
"East Fortune","East Fortune-4","KH",2013-07-11,"NA","NA",NA,"W",5,0.3,NA,2013-07-11 22:47:00,2013-07-11 23:00:59,0,0,0,0,0,0,0,0,0,0,"5",191,-73,1,0,0,0,0,0,0,0,0,0.00997421598259991,25.0265833665291,302.685106807798,689.271688030767,357.968328157474,-1.90915180768811,2.36575222244935,0.191119450906645,-1.41690800034766,10312.59,1.031259,353842.896795962,678561.148493051,-0.252731815522465,13.3
"Cockielaw","Cockielaw-5","KH",2013-07-12,"NA","NA",NA,"E",1,0,NA,2013-07-12 00:17:00,2013-07-12 00:29:00,0,0,0,0,0,0,0,0,0,0,"1",192,17,2,0,0,0,0,0,0.0474592951953763,0.0177429245123215,0,0.0586848773943505,7.80181516973882,118.85190595396,62.8702757133475,96.846258577935,1.32206428032629,-0.280853132227879,-0.0420414303538772,0.386769213538327,11806.96,1.180696,359339.368300629,673283.943083236,-0.758411477975388,15
"Cockielaw","Cockielaw-5","KH",2013-07-12,"NA","NA",NA,"E",2,0,NA,2013-07-12 00:17:00,2013-07-12 00:29:00,0,0,2,0,0,0,0,0,0,0,"2",192,17,2,2,2,0,0,0.193800639506082,0.0554806326279115,0.0519694904012675,0,0.0557320133796791,15.0202332389363,185.732595898897,52.0000611837261,26.0344751849378,1.74445516965591,-1.11680025457734,0.991295834156195,-0.296960054516829,12212.55,1.221255,359440.454514518,673261.975004145,-0.758411477975388,15
"Cockielaw","Cockielaw-5","KH",2013-07-12,"NA","NA",NA,"E",3,0,NA,2013-07-12 00:17:00,2013-07-12 00:29:00,0,0,0,0,0,0,0,0,0,0,"3",192,17,2,0,0,0,0,0.325099077760889,0.0424957338281782,0.0473400535253033,0,0.0616389559768368,13.7137483660215,255.505454913961,37.4916346224232,17.133909215961,1.65655922044274,-1.86101444004766,1.18420008076513,-0.650876143927785,10723.9,1.07239,359550.777152078,673293.59078979,-0.758411477975388,15
"Cockielaw","Cockielaw-5","KH",2013-07-12,"NA","NA",NA,"E",4,0,NA,2013-07-12 00:17:00,2013-07-12 00:29:00,0,0,0,0,0,0,0,0,0,0,"4",192,17,2,0,0,0,0,0.321466094317534,0.0506215242911079,0.0396009307613128,0,0.0668110773378212,10.5142715235531,304.392051300051,20.9703474197996,17.2509948352268,1.73199964174265,-1.95691935470459,1.31243161485096,-0.433818604319926,10327.03,1.032703,359651.87469702,673324.179044371,-0.758411477975388,15
"Cockielaw","Cockielaw-5","KH",2013-07-12,"NA","NA",NA,"E",5,0,NA,2013-07-12 00:17:00,2013-07-12 00:29:00,0,0,1,0,0,0,0,0,0,0,"5",192,17,2,1,1,0,0,0.311207999296937,0.0531105664541202,0.0345994980909881,0,0.0512777197316642,13.8824952680221,217.580588756501,86.4855100447143,17.179488383331,1.51270006335982,-1.64497919183432,0.976749120714656,-0.831051108942175,10240.9,1.02409,359750.449079213,673353.805138999,-0.758411477975388,15
"Cockielaw","Cockielaw-5","KH",2013-07-12,"NA","NA",NA,"N",1,0.3,NA,2013-07-12 00:29:00,2013-07-12 00:42:00,0,0,2,0,0,0,0,0,0,0,"1",192,29,2,2,2,0,0.005321963953357,0,0.0638289706202723,0,0,0.0444169111418518,9.69685625084804,75.3978796904924,59.0264830574473,141.274476408027,1.10793090229883,-0.0584213209891963,-0.356696394034092,0.406833201997859,18498.81,1.849881,359316.393021528,673326.999545375,0.758411477975388,15
"Cockielaw","Cockielaw-5","KH",2013-07-12,"NA","NA",NA,"N",2,0.3,NA,2013-07-12 00:29:00,2013-07-12 00:42:00,0,0,0,0,0,0,0,0,0,0,"2",192,29,2,0,0,0,0.292847409356024,0,0.0128977183532163,0,0,0.087610666324833,8.18764516505759,9.19746719587924,80.453469371583,270.249328129777,3.99393704958334,1.69703643093641,-7.3479716000765,1.52524072973901,10765.47,1.076547,359254.15062806,673444.75187185,0.758411477975388,15
"Cockielaw","Cockielaw-5","KH",2013-07-12,"NA","NA",NA,"N",3,0.2,NA,2013-07-12 00:29:00,2013-07-12 00:42:00,0,0,0,0,0,0,0,0,0,0,"3",192,29,2,0,0,0,0,0,0.0433315649477837,0,0,0.0486972995100532,15.2911335621842,63.1385322296071,49.151169230161,366.286235049233,0.418289812574614,0.76834313347003,-0.381313365765018,0.72808427228894,10895.06,1.089506,359238.705313723,673544.119411695,0.252803825991796,15
"Cockielaw","Cockielaw-5","KH",2013-07-12,"NA","NA",NA,"N",4,0.3,NA,2013-07-12 00:29:00,2013-07-12 00:42:00,0,0,0,0,0,0,0,0,0,0,"4",192,29,2,0,0,0,0,0,0,0,0,0.0100156377621979,25.1877051853449,161.988083181199,139.246929741074,385.615318230793,-1.44138790319276,0.857098217492292,-0.367805161335474,0.131884675988574,10174.09,1.017409,359193.089467086,673637.370111675,0.758411477975388,15
"Cockielaw","Cockielaw-5","KH",2013-07-12,"NA","NA",NA,"N",5,0,NA,2013-07-12 00:29:00,2013-07-12 00:42:00,0,0,0,0,0,0,0,0,0,0,"5",192,29,2,0,0,0,0,0,0,0,0,0.0101619078974526,23.9431586024385,261.703669035463,238.402413039709,280.930490292018,-1.51468578475897,0.641174858857845,-0.052650909068251,-0.218458266507849,9932.19,0.993219,359145.256499951,673725.939511404,-0.758411477975388,15
"Cockielaw","Cockielaw-5","KH",2013-07-12,"NA","NA",NA,"S",1,0.3,NA,2013-07-12 00:01:00,2013-07-12 00:10:00,0,0,0,1,0,0,0,0,0,0,"1",192,1,2,1,1,0,0,0,0.0475800099389129,0.0182974033744976,0,0.0589117228463153,7.80245405754414,119.012165920622,63.044977781204,96.7977951302725,1.33370954545973,-0.276530350076212,-0.0325017436962403,0.388610403484395,11832.28,1.183228,359339.434703617,673283.790720069,0.758411477975388,15
"Cockielaw","Cockielaw-5","KH",2013-07-12,"NA","NA",NA,"S",2,0.3,NA,2013-07-12 00:01:00,2013-07-12 00:10:00,0,0,1,1,0,0,0,0,0,0,"2",192,1,2,2,2,0,0,0.206014611400647,0.0483679964473392,0.0417022444223406,0,0.0511498309417259,15.8081738202822,189.162357926594,45.6483583250218,24.8460039777611,1.44224777231224,-1.28930102094184,0.802398980241388,-0.387755365269119,11079.02,1.107902,359429.879996225,673236.228178193,0.758411477975388,15
"Cockielaw","Cockielaw-5","KH",2013-07-12,"NA","NA",NA,"S",3,0,NA,2013-07-12 00:01:00,2013-07-12 00:10:00,0,0,0,0,0,0,0,0,0,0,"3",192,1,2,0,0,0,0,0.324778996682908,0,0,0,0.0217182557342635,18.5010264670856,190.884507577602,77.4159565378222,16.520691536481,-0.160256252502715,-2.19193350777193,-0.0986413340725172,-1.36486635634102,10403.69,1.040369,359501.704968832,673157.728844947,-0.758411477975388,15
"Cockielaw","Cockielaw-5","KH",2013-07-12,"NA","NA",NA,"W",1,0,NA,2013-07-12 00:49:59,2013-07-12 01:02:59,0,0,0,0,0,0,0,0,0,0,"1",192,49.9833333333333,2,0,0,0,0,0,0.0257826119729728,0.029165016094085,0,0.0419657076505843,13.8916947592594,132.590238322728,57.7965620201851,126.173305421124,0.613017364233804,-0.206639328267158,0.00390773508548247,0.244990396769429,12470.42,1.247042,359301.952974276,673266.199518385,-0.758411477975388,15
"Cockielaw","Cockielaw-5","KH",2013-07-12,"NA","NA",NA,"W",2,0,NA,2013-07-12 00:49:59,2013-07-12 01:02:59,0,0,0,1,0,0,0,0,0,0,"2",192,49.9833333333333,2,1,1,0,0,0,0.0495525899226759,0.0573864579240207,0,0.0437135165391689,21.4923747508597,205.112785807827,134.850474305753,226.120524947425,0.735904757018221,0.745653818008213,0.987560154497078,0.401034338092091,11630.27,1.163027,359202.785768864,673204.943493078,-0.758411477975388,15
"Cockielaw","Cockielaw-5","KH",2013-07-12,"NA","NA",NA,"W",3,0,NA,2013-07-12 00:49:59,2013-07-12 01:02:59,0,0,0,0,0,0,0,0,0,0,"3",192,49.9833333333333,2,0,0,0,0,0,0.0477565913797227,0.050240955703603,0,0.0405750917461355,23.0064947070542,265.40722552771,231.566961994143,338.151167990392,0.176702010702122,1.43024621897081,1.16024983387513,0.359431938326644,10493.63,1.049363,359094.652279938,673175.025023301,-0.758411477975388,15
"Cockielaw","Cockielaw-5","KH",2013-07-12,"NA","NA",NA,"W",4,0.3,NA,2013-07-12 00:49:59,2013-07-12 01:02:59,0,0,0,0,0,0,0,0,0,0,"4",192,49.9833333333333,2,0,0,0,0,0,0.0444896609708886,0.0524432130898574,0,0.0431367624422026,22.0795982497951,338.28729090187,330.694271141543,437.663456317325,-0.149741637681982,2.09571600007528,1.48259010423053,0.348186062249388,10192.93,1.019293,358995.323194723,673145.381206795,0.758411477975388,15
"Cockielaw","Cockielaw-5","KH",2013-07-12,"NA","NA",NA,"W",5,0.7,NA,2013-07-12 00:49:59,2013-07-12 01:02:59,0,0,1,1,0,0,0,0,0,0,"5",192,49.9833333333333,2,2,2,0,0,0,0.0393030426251772,0.054150990323765,0,0.0437463728923297,15.5829434836313,417.319011061184,430.17727479208,422.782199486132,-0.258138011835536,2.22669337405838,1.73998278559077,0.131844311602838,10132.04,1.013204,358898.063229664,673115.774314292,2.78084208590975,15
"Park Cottage","Park Cottage-4","KH",2013-07-12,"NA","NA",NA,"E",1,0,NA,2013-07-12 23:48:59,2013-07-13 00:04:00,0,0,1,1,0,0,1,0,0,0,"1",192,-11.0166666666667,2,2,2,0,0.0128022231912166,0.0486524831926484,0,0,0,0.0449643026820173,16.5457388729514,66.9387191153152,279.424486691753,49.8996735459029,0.367707501845701,-0.197169982176467,-1.16318874557544,-0.92645941177451,15365.3,1.53653,356802.464204732,666011.856169053,-0.843780665792842,15
"Park Cottage","Park Cottage-4","KH",2013-07-12,"NA","NA",NA,"E",2,0,NA,2013-07-12 23:48:59,2013-07-13 00:04:00,0,0,0,0,0,0,0,0,0,0,"2",192,-11.0166666666667,2,0,0,0,0,0,0,0,0,0.00979166463182364,25.0898664434801,187.344814034897,271.944356231883,160.305143166464,-1.16988702561138,0.305406536137249,-0.380999965047442,-0.66008720235491,10238.3,1.02383,356877.910300616,665909.278006024,-0.843780665792842,15
"Park Cottage","Park Cottage-4","KH",2013-07-12,"NA","NA",NA,"E",3,0,NA,2013-07-12 23:48:59,2013-07-13 00:04:00,0,0,0,0,0,0,0,0,0,0,"3",192,-11.0166666666667,2,0,0,0,0,0,0,0,0,0.00880978094295145,25.2947764444852,295.273685580429,240.726966761219,205.206680805825,-1.52598984964826,0.309445497361884,0.0315329088721516,-0.331095539150857,12463.42,1.246342,356954.947457836,665835.189807609,-0.843780665792842,15
"Park Cottage","Park Cottage-4","KH",2013-07-12,"NA","NA",NA,"E",4,0,NA,2013-07-12 23:48:59,2013-07-13 00:04:00,0,0,0,0,0,0,0,0,0,0,"4",192,-11.0166666666667,2,0,0,0,0,0,0,0,0.0280192986218974,0.0180093759059487,23.754495422139,359.841807585467,132.955635613048,128.177645574852,-1.32068230252065,-0.465863412798409,0.190346500378371,0.128351150717527,25456.74,2.545674,357078.592728586,665867.573520617,-0.843780665792842,15
"Park Cottage","Park Cottage-4","KH",2013-07-12,"NA","NA",NA,"E",5,0,NA,2013-07-12 23:48:59,2013-07-13 00:04:00,0,0,0,1,0,0,0,0,0,0,"5",192,-11.0166666666667,2,1,1,0,0,0.000263312487761386,0,0,0.193834654756498,0.0669397006070353,12.9440896068672,368.870939940999,22.7352831244041,77.4054035252258,-0.103248871693811,-1.38914097278711,0.0714436674478801,1.3926597779773,12000.95,1.200095,357211.569011022,665894.035936306,-0.843780665792842,15
"Park Cottage","Park Cottage-4","KH",2013-07-12,"NA","NA",NA,"N",1,0.4,NA,2013-07-13 00:11:00,2013-07-13 00:17:59,0,0,0,0,0,0,0,0,0,0,"1",192,11,2,0,0,0,0.0175240106206125,0.0550522757892581,0,0,0,0.0572220952861184,14.2059405742032,41.2717918926469,261.040810621834,42.1489812882633,0.7968061135269,-0.276953656054596,-1.38105291564025,-0.837987833434817,12692.3,1.26923,356793.674338741,666054.060405579,2.04918161692547,15
"Park Cottage","Park Cottage-4","KH",2013-07-12,"NA","NA",NA,"N",2,0.3,NA,2013-07-13 00:11:00,2013-07-13 00:17:59,0,0,0,0,0,0,0,0,0,0,"2",192,11,2,0,0,0,0,0,0,0,0,0.00971050354637289,24.8442568067676,87.0332698350313,189.119024509849,128.204158322461,-0.839724298048549,-0.012408778885195,-0.770630987890808,-0.608294167591004,10887.18,1.088718,356814.452919166,666162.408300593,1.32594104624589,15
"Park Cottage","Park Cottage-4","KH",2013-07-12,"NA","NA",NA,"N",3,0.3,NA,2013-07-13 00:11:00,2013-07-13 00:17:59,0,0,0,0,0,0,0,0,0,0,"3",192,11,2,0,0,0,0,0,0,0,0,0.00991548513410696,24.733998224534,128.2369298326,143.919210747251,131.473407853563,-0.92663779804039,-0.175492228711299,-0.625718828678162,-0.400859352582267,10225.42,1.022542,356864.75148305,666255.047664426,1.32594104624589,15
"Park Cottage","Park Cottage-4","KH",2013-07-12,"NA","NA",NA,"S",1,0.2,NA,2013-07-13 00:17:59,2013-07-13 00:27:00,0,0,0,0,0,0,0,0,0,0,"1",192,17.9833333333333,2,0,0,0,0.0111085771278618,0.0864414665073298,0.00304077989922855,0,0,0.062767170523896,13.2999873228498,52.9774089631556,275.314579340339,30.9281179479055,0.925900898960638,-0.424440608441605,-1.14592211978413,-0.964864105313787,16443.15,1.644315,356764.910219032,666014.563724129,0.602700475566316,15
"Park Cottage","Park Cottage-4","KH",2013-07-12,"NA","NA",NA,"S",2,0.2,NA,2013-07-13 00:17:59,2013-07-13 00:27:00,0,0,0,0,0,0,0,0,0,0,"2",192,17.9833333333333,2,0,0,0,0,0,0.022360626033538,0,0,0.0288001360649609,20.6290262171143,145.038108283021,217.283088982014,95.6073152009199,-0.169828545468566,-0.000685707339533104,-0.384740267692094,-0.424510704116161,11876.68,1.187668,356685.356189805,665917.516951149,0.602700475566316,15
"Park Cottage","Park Cottage-4","KH",2013-07-12,"NA","NA",NA,"S",3,0.1,NA,2013-07-13 00:17:59,2013-07-13 00:27:00,0,0,0,0,0,0,0,0,0,0,"3",192,17.9833333333333,2,0,0,0,0,0.000484950280639867,0.032080369748285,0,0,0.0288473678773525,20.8504967703191,255.554098526796,118.616489770924,59.4834957632038,-0.226543259533561,-0.501940804090689,0.0836748024547209,0.0178945222686178,10454.68,1.045468,356659.162004369,665806.681073571,-0.120540095113263,15
"Park Cottage","Park Cottage-4","KH",2013-07-12,"NA","NA",NA,"S",4,0.3,NA,2013-07-13 00:17:59,2013-07-13 00:27:00,0,0,0,0,0,0,0,0,0,0,"4",192,17.9833333333333,2,0,0,0,0,0.368004916420846,0.0442094395280236,0,0,0.0701229105211406,13.4367903593391,354.262691897987,34.9813485962562,14.5237907766944,1.166029512218,-2.39455188766258,0.896179278835739,-0.606656198199477,10170,1.017,356632.267065845,665706.920371228,1.32594104624589,15
"Park Cottage","Park Cottage-4","KH",2013-07-12,"NA","NA",NA,"S",5,0.2,NA,2013-07-13 00:17:59,2013-07-13 00:27:00,0,0,0,0,0,0,0,0,0,0,"5",192,17.9833333333333,2,0,0,0,0,0.026003551401682,0.0126502410165862,0,0,0.0263891378787135,22.9512787221024,408.537900765943,83.8273773797047,52.5330971851071,-0.903254355032356,-0.957199000664861,0.466948874323402,0.128410300707621,9984.79,0.998479,356599.292850654,665611.723409734,0.602700475566316,15
"Park Cottage","Park Cottage-4","KH",2013-07-12,"NA","NA",NA,"W",1,0,NA,2013-07-13 00:43:59,2013-07-13 00:53:59,0,0,0,0,0,0,0,0,0,0,"1",192,43.9833333333333,2,0,0,0,0.0112593301368245,0.100808758075591,0.00292434941998454,0,0,0.0701422754479811,11.0250198544048,47.03123154328,268.412293910227,26.4215371112883,1.16072630588481,-0.524985254440315,-1.17268715045253,-0.954228519616744,17097.82,1.709782,356757.651272409,666023.902036197,-0.843780665792842,15
"Park Cottage","Park Cottage-4","KH",2013-07-12,"NA","NA",NA,"W",2,0.1,NA,2013-07-13 00:43:59,2013-07-13 00:53:59,0,0,1,2,0,0,0,0,0,0,"2",192,43.9833333333333,2,3,3,0,0,0.0148279844837355,0.000752749487876102,0,0.0395933518327498,0.0384210965989162,14.9281749719823,103.169457448942,200.5636960533,38.8311004956195,0.0527584485315012,-0.537874540147391,-0.795596061607901,-0.455003664523366,11012.96,1.101296,356644.656367919,666056.207328793,-0.120540095113263,15
"Park Cottage","Park Cottage-4","KH",2013-07-12,"NA","NA",NA,"W",3,0,NA,2013-07-13 00:43:59,2013-07-13 00:53:59,0,0,0,0,0,0,0,0,0,0,"3",192,43.9833333333333,2,0,0,0,0,0.769601500213627,0.0365776819948319,0.0588082412001266,0,0.0570039062521647,14.3417222979855,205.602331392596,135.435405754386,1.99860920689983,2.18049989274006,-3.23315649977758,1.66603840334814,-2.68403976791932,18045.43,1.804543,356555.16048166,666128.861852425,-0.843780665792842,15
"Park Cottage","Park Cottage-4","KH",2013-07-12,"NA","NA",NA,"W",4,0,NA,2013-07-13 00:43:59,2013-07-13 00:53:59,0,0,0,0,0,0,0,0,0,0,"4",192,43.9833333333333,2,0,0,0,0,0.0694495157928695,0.0368749789397104,0.0355166247854612,0,0.0417432892940812,20.8098582266154,214.184407992094,98.3236580758518,44.0158662888869,0.679829210289973,-0.615609935513029,0.554727068262457,-0.132826814704122,18102.79,1.810279,356523.70413526,666229.871116898,-0.843780665792842,15
"Park Cottage","Park Cottage-4","KH",2013-07-12,"NA","NA",NA,"W",5,0,NA,2013-07-13 00:43:59,2013-07-13 00:53:59,0,0,0,0,0,0,0,0,0,0,"5",192,43.9833333333333,2,0,0,0,0,0,0.0281864008188808,0,0,0.029148633008734,24.0343118323903,277.452415753723,191.280005583324,163.006452622407,-0.586078582351117,0.146830259111531,0.187542255224488,-0.0102282520408225,12710.03,1.271003,356412.436000088,666274.411280544,-0.843780665792842,15
"Townhead Gifford","Townhead Gifford-4","KH",2013-07-12,"NA","NA",NA,"E",1,0.4,NA,2013-07-12 23:08:00,2013-07-12 23:22:00,0,0,0,0,0,0,0,0,0,0,"1",192,-52,2,0,0,0,0,0,0.0775349431683361,0.0633396957770587,0,0.0674185772095818,12.2900075704938,99.9899498988705,204.633011418855,389.855414981634,1.79731850293241,1.88770538703591,1.02806641059194,0.660406537384919,12432.33,1.243233,355139.638900189,668638.571160601,-0.0737725787810938,15
"Townhead Gifford","Townhead Gifford-4","KH",2013-07-12,"NA","NA",NA,"E",2,0.4,NA,2013-07-12 23:08:00,2013-07-12 23:22:00,0,0,0,0,0,0,0,0,0,0,"2",192,-52,2,0,0,0,0.144907249406996,0,0.00577173007840216,0.00866452858940057,0,0.0500596663767448,22.1140486553132,37.3849533495256,131.863661332964,312.25192723735,1.39898640372113,1.39404843651121,-3.88435766290865,0.643704273837674,12980.51,1.298051,355155.706217693,668536.651215869,-0.0737725787810938,15
"Townhead Gifford","Townhead Gifford-4","KH",2013-07-12,"NA","NA",NA,"E",3,0,NA,2013-07-12 23:08:00,2013-07-12 23:22:00,0,0,0,2,0,0,0,0,0,0,"3",192,-52,2,2,2,0,0.00342184351112429,0,0.00697686690555285,0,0,0.0280946733072334,18.1588686215011,103.071418389981,67.2816160115063,310.157393692845,-0.514950095010994,0.380351841265049,-0.670165858133242,0.319655874306904,15918.32,1.591832,355226.424966177,668462.223782218,-2.04104134627694,15
"Townhead Gifford","Townhead Gifford-4","KH",2013-07-12,"NA","NA",NA,"E",4,0.8,NA,2013-07-12 23:08:00,2013-07-12 23:22:00,0,0,0,0,0,0,0,0,0,0,"4",192,-52,2,0,0,0,0,0,0.0105241866050475,0,0,0.0396469179006669,27.84073574826,217.5118763989,27.7770059392079,368.840389246256,-0.828950128287126,0.478371675718494,-0.13673285261863,0.761179482474283,13298.89,1.329889,355331.335898382,668407.132485359,1.89349618871475,15
"Townhead Gifford","Townhead Gifford-4","KH",2013-07-12,"NA","NA",NA,"E",5,0.5,NA,2013-07-12 23:08:00,2013-07-12 23:22:00,0,0,0,0,0,0,0,0,0,0,"5",192,-52,2,0,0,0,0,0,0,0.00024689729579818,0,0.001773094620852,52.418921646172,320.552541740689,97.9436311453396,321.410652512333,-2.42405143661036,0.489047763307702,0.198146494538508,0.214472757997442,11826.78,1.182678,355424.063856069,668356.504718809,0.418044613092866,15
"Townhead Gifford","Townhead Gifford-4","KH",2013-07-12,"NA","NA",NA,"N",1,0.3,NA,2013-07-12 23:23:00,2013-07-12 23:32:59,0,0,3,0,0,0,1,0,0,0,"1",192,-37,2,3,3,0,0,0,0.0622162406595009,0.0398810167730873,0,0.0559297765133775,16.0855606860232,133.375113019987,225.296697101049,418.154138381538,0.903032886860519,1.83808776949126,0.688067731163773,0.527495993864283,14882.77,1.488277,355134.10516178,668672.455722828,-0.565589770655054,15
