"","Name","LAT","LON","BNG_y","BNG_x","SURVEYID"
"1270","ROON1_N_0_20140710_234755",NA,NA,NA,NA,"Mid Cambushinnie-1"
"1271","ROON1_N_0_20140710_234803",NA,NA,NA,NA,"Mid Cambushinnie-1"
"1272","ROON1_N_0_20140710_234817",NA,NA,NA,NA,"Mid Cambushinnie-1"
"1273","ROON1_N_0_20140710_234934",NA,NA,NA,NA,"Mid Cambushinnie-1"
"1274","ROON1_N_0_20140710_235108",NA,NA,NA,NA,"Mid Cambushinnie-1"
"1275","ROON1_N_0_20140710_235112",NA,NA,NA,NA,"Mid Cambushinnie-1"
"1276","ROON1_N_0_20140710_235151",NA,NA,NA,NA,"Mid Cambushinnie-1"
"1277","ROON1_N_0_20140710_235205",NA,NA,NA,NA,"Mid Cambushinnie-1"
"1278","ROON1_N_0_20140711_001400",NA,NA,NA,NA,"Mid Cambushinnie-1"
"1279","ROON1_N_0_20140711_001455",NA,NA,NA,NA,"Mid Cambushinnie-1"
"1280","ROON1_N_0_20140711_001620",NA,NA,NA,NA,"Mid Cambushinnie-1"
"1281","ROON1_N_0_20140711_001904",NA,NA,NA,NA,"Mid Cambushinnie-1"
"1282","ROON1_N_0_20140711_002620",NA,NA,NA,NA,"Mid Cambushinnie-1"
"1283","ROON1_N_0_20140711_002725",NA,NA,NA,NA,"Mid Cambushinnie-1"
"1284","ROON2_N_20140804_223409",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1285","ROON2_N_20140804_223413",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1286","ROON2_N_20140825_212252",56.2355,-3.93237,706452.703624977,280319.878122085,"Mid Cambushinnie-2"
"1287","ROON2_N_20140825_213125",56.23374,-3.9307,706253.947401294,280417.889450009,"Mid Cambushinnie-2"
"1288","ROON2_N_20140825_214358",56.23454,-3.9252,706333.43162057,280761.263691162,"Mid Cambushinnie-2"
"1289","ROON2_N_20140825_214610",56.23499,-3.92588,706384.686062521,280720.518624216,"Mid Cambushinnie-2"
"1290","ROON2_N_20140825_214728",56.23523,-3.92635,706412.207950027,280692.136141333,"Mid Cambushinnie-2"
"1291","ROON2_N_20140825_214759",56.23533,-3.92662,706423.804017975,280675.71360587,"Mid Cambushinnie-2"
"1292","ROON2_N_20140825_215233",56.23593,-3.92807,706493.086869179,280587.716135827,"Mid Cambushinnie-2"
"1293","ROON2_N_20140825_215815",56.2364,-3.93065,706549.867300433,280429.284564115,"Mid Cambushinnie-2"
"1294","ROON2_N_20140825_220534",56.23654,-3.93247,706568.609417999,280316.927183573,"Mid Cambushinnie-2"
"1295","ROON2_N_20140825_220640",56.23664,-3.93292,706580.519961657,280289.350815313,"Mid Cambushinnie-2"
"1296","ROON2_N_20140825_221022",56.23699,-3.93432,706621.903720019,280203.680142095,"Mid Cambushinnie-2"
"1297","ROON2_N_20140825_221114",56.23724,-3.93448,706650.002344294,280194.545585657,"Mid Cambushinnie-2"
"1298","ROON2_N_20140825_221135",56.23731,-3.93457,706657.948632623,280189.186733357,"Mid Cambushinnie-2"
"1299","ROON2_N_20140825_221141",56.23731,-3.93458,706657.966037647,280188.566998816,"Mid Cambushinnie-2"
"1300","ROON2_N_20140825_221143",56.23731,-3.93458,706657.966037647,280188.566998816,"Mid Cambushinnie-2"
"1301","ROON2_N_20140825_221151",56.23732,-3.9346,706659.113654679,280187.358782926,"Mid Cambushinnie-2"
"1302","ROON2_N_20140825_221448",56.23788,-3.9354,706722.823529653,280139.530945554,"Mid Cambushinnie-2"
"1303","ROON2_N_20140825_221448",56.23788,-3.9354,706722.823529653,280139.530945554,"Mid Cambushinnie-2"
"1304","ROON2_N_20140825_221456",56.23791,-3.93547,706726.283837759,280135.286671455,"Mid Cambushinnie-2"
"1305","ROON2_N_20140825_221538",56.23798,-3.93562,706734.334687704,280126.209690102,"Mid Cambushinnie-2"
"1306","ROON2_N_20140825_221541",56.23798,-3.93562,706734.334687704,280126.209690102,"Mid Cambushinnie-2"
"1307","ROON2_N_20140825_221601",56.23809,-3.93572,706746.749706834,280120.356441523,"Mid Cambushinnie-2"
"1308","ROON2_N_20140825_221643",56.23831,-3.93595,706771.632022047,280106.790898192,"Mid Cambushinnie-2"
"1309","ROON2_N_20140825_221944",56.23901,-3.935,706847.874277352,280167.852342764,"Mid Cambushinnie-2"
"1310","ROON2_N_20140825_222012",56.23919,-3.93472,706867.417402292,280185.766743761,"Mid Cambushinnie-2"
"1311","ROON2_N_20140825_222022",56.23926,-3.93457,706874.94597376,280195.281079904,"Mid Cambushinnie-2"
"1312","ROON2_N_20140825_222052",56.23938,-3.93433,706887.881977168,280210.528947849,"Mid Cambushinnie-2"
"1313","ROON2_N_20140825_224501",56.23654,-3.9325,706568.661577228,280315.067941752,"Mid Cambushinnie-2"
"1314","ROON2_N_20140825_230306",56.23466,-3.93777,706368.629321086,279982.576214336,"Mid Cambushinnie-2"
"1315","ROON2___20140825_212413",56.23506,-3.93267,706404.261732191,280299.911464885,"Mid Cambushinnie-2"
"1316","ROON2___20140825_212427",56.23501,-3.93275,706398.836808571,280294.797183378,"Mid Cambushinnie-2"
"1317","ROON2___20140825_212441",56.23505,-3.93282,706403.409762192,280290.583674035,"Mid Cambushinnie-2"
"1318","ROON2___20140825_212839",56.23421,-3.93182,706308.19544612,280349.939399916,"Mid Cambushinnie-2"
"1319","ROON2___20140825_212902",56.23414,-3.93163,706300.075574519,280361.496887147,"Mid Cambushinnie-2"
"1320","ROON2___20140825_214231",56.23404,-3.9254,706278.137639181,280747.312908311,"Mid Cambushinnie-2"
"1321","ROON2___20140825_214259",56.23418,-3.92533,706293.595697688,280752.086860061,"Mid Cambushinnie-2"
"1322","ROON2___20140825_214309",56.23424,-3.92532,706300.255226337,280752.89325906,"Mid Cambushinnie-2"
"1323","ROON2___20140825_214317",56.23428,-3.9253,706304.671815697,280754.257237109,"Mid Cambushinnie-2"
"1324","ROON2___20140825_214336",56.23438,-3.92525,706315.713290961,280757.6671712,"Mid Cambushinnie-2"
"1325","ROON2___20140825_214402",56.23457,-3.9252,706336.770046435,280761.356992025,"Mid Cambushinnie-2"
"1326","ROON2___20140825_214405",56.23462,-3.92517,706342.282125981,280763.371831472,"Mid Cambushinnie-2"
"1327","ROON2___20140825_214428",56.23471,-3.92527,706352.470618712,280757.453951528,"Mid Cambushinnie-2"
"1328","ROON2___20140825_214521",56.23483,-3.92545,706366.136131355,280746.671203391,"Mid Cambushinnie-2"
"1329","ROON2___20140825_214713",56.23519,-3.9263,706407.670059693,280695.110514616,"Mid Cambushinnie-2"
"1330","ROON2___20140825_214720",56.23522,-3.92632,706411.043147392,280693.964330592,"Mid Cambushinnie-2"
"1331","ROON2___20140825_220532",56.23653,-3.93245,706567.461838503,280318.135459968,"Mid Cambushinnie-2"
"1332","ROON2___20140825_220539",56.23654,-3.93257,706568.783285245,280310.729710886,"Mid Cambushinnie-2"
"1333","ROON2___20140825_220553",56.23654,-3.9326,706568.835447173,280308.870469108,"Mid Cambushinnie-2"
"1334","ROON2___20140825_220607",56.23653,-3.9326,706567.722640083,280308.839248526,"Mid Cambushinnie-2"
"1335","ROON2___20140825_220607",56.23653,-3.9326,706567.722640083,280308.839248526,"Mid Cambushinnie-2"
"1336","ROON2___20140825_220617",56.23663,-3.93272,706579.0593666,280301.714504976,"Mid Cambushinnie-2"
"1337","ROON2___20140825_220617",56.23663,-3.93272,706579.0593666,280301.714504976,"Mid Cambushinnie-2"
"1338","ROON2___20140825_220617",56.23663,-3.93272,706579.0593666,280301.714504976,"Mid Cambushinnie-2"
"1339","ROON2___20140825_220628",56.23664,-3.9328,706580.311284549,280296.787762579,"Mid Cambushinnie-2"
"1340","ROON2___20140825_220634",56.23663,-3.93285,706579.285424726,280293.657809868,"Mid Cambushinnie-2"
"1341","ROON2___20140825_220649",56.23667,-3.93302,706584.032290158,280283.247041651,"Mid Cambushinnie-2"
"1342","ROON2___20140825_220655",56.23671,-3.93315,706588.709611157,280275.315273595,"Mid Cambushinnie-2"
"1343","ROON2___20140825_220956",56.23688,-3.93415,706609.367010836,280213.872014467,"Mid Cambushinnie-2"
"1344","ROON2___20140825_221006",56.23689,-3.93415,706610.479817595,280213.903260223,"Mid Cambushinnie-2"
"1345","ROON2___20140825_221012",56.23693,-3.9342,706615.01805224,280210.929539603,"Mid Cambushinnie-2"
"1346","ROON2___20140825_221028",56.23706,-3.93438,706629.797785555,280200.18045031,"Mid Cambushinnie-2"
"1347","ROON2___20140825_221028",56.23706,-3.93438,706629.797785555,280200.18045031,"Mid Cambushinnie-2"
"1348","ROON2___20140825_221028",56.23706,-3.93438,706629.797785555,280200.18045031,"Mid Cambushinnie-2"
"1349","ROON2___20140825_221035",56.23709,-3.9344,706633.171012576,280199.034722696,"Mid Cambushinnie-2"
"1350","ROON2___20140825_221039",56.23714,-3.93448,706638.874277048,280194.23307365,"Mid Cambushinnie-2"
"1351","ROON2___20140825_221039",56.23714,-3.93448,706638.874277048,280194.23307365,"Mid Cambushinnie-2"
"1352","ROON2___20140825_221039",56.23714,-3.93448,706638.874277048,280194.23307365,"Mid Cambushinnie-2"
"1353","ROON2___20140825_221051",56.23717,-3.9345,706642.247505794,280193.087353585,"Mid Cambushinnie-2"
"1354","ROON2___20140825_221051",56.23717,-3.9345,706642.247505794,280193.087353585,"Mid Cambushinnie-2"
"1355","ROON2___20140825_221051",56.23717,-3.9345,706642.247505794,280193.087353585,"Mid Cambushinnie-2"
"1356","ROON2___20140825_221059",56.23719,-3.9345,706644.473119229,280193.149856625,"Mid Cambushinnie-2"
"1357","ROON2___20140825_221059",56.23719,-3.9345,706644.473119229,280193.149856625,"Mid Cambushinnie-2"
"1358","ROON2___20140825_221107",56.23724,-3.9345,706650.037152847,280193.306114291,"Mid Cambushinnie-2"
"1359","ROON2___20140825_221107",56.23724,-3.9345,706650.037152847,280193.306114291,"Mid Cambushinnie-2"
"1360","ROON2___20140825_221118",56.23724,-3.9345,706650.037152847,280193.306114291,"Mid Cambushinnie-2"
"1361","ROON2___20140825_221122",56.23725,-3.93452,706651.184768483,280192.097894798,"Mid Cambushinnie-2"
"1362","ROON2___20140825_221122",56.23725,-3.93452,706651.184768483,280192.097894798,"Mid Cambushinnie-2"
"1363","ROON2___20140825_221202",56.23735,-3.93473,706662.678350538,280179.396002047,"Mid Cambushinnie-2"
"1364","ROON2___20140825_221202",56.23735,-3.93473,706662.678350538,280179.396002047,"Mid Cambushinnie-2"
"1365","ROON2___20140825_221213",56.23738,-3.93482,706666.173431859,280173.91216753,"Mid Cambushinnie-2"
"1366","ROON2___20140825_221213",56.23738,-3.93482,706666.173431859,280173.91216753,"Mid Cambushinnie-2"
"1367","ROON2___20140825_221213",56.23738,-3.93482,706666.173431859,280173.91216753,"Mid Cambushinnie-2"
"1368","ROON2___20140825_221225",56.2374,-3.93485,706668.451267222,280172.115481917,"Mid Cambushinnie-2"
"1369","ROON2___20140825_221225",56.2374,-3.93485,706668.451267222,280172.115481917,"Mid Cambushinnie-2"
"1370","ROON2___20140825_221244",56.23744,-3.93478,706672.780643842,280176.578637817,"Mid Cambushinnie-2"
"1371","ROON2___20140825_221247",56.23745,-3.9348,706673.92826438,280175.370429463,"Mid Cambushinnie-2"
"1372","ROON2___20140825_221251",56.23745,-3.93492,706674.137155017,280167.933642602,"Mid Cambushinnie-2"
"1373","ROON2___20140825_221251",56.23745,-3.93492,706674.137155017,280167.933642602,"Mid Cambushinnie-2"
"1374","ROON2___20140825_221302",56.23748,-3.93498,706677.580025125,280164.309027391,"Mid Cambushinnie-2"
"1375","ROON2___20140825_221302",56.23748,-3.93498,706677.580025125,280164.309027391,"Mid Cambushinnie-2"
"1376","ROON2___20140825_221314",56.23752,-3.93505,706682.153114233,280160.095947368,"Mid Cambushinnie-2"
"1377","ROON2___20140825_221314",56.23752,-3.93505,706682.153114233,280160.095947368,"Mid Cambushinnie-2"
"1378","ROON2___20140825_221322",56.23756,-3.93507,706686.639159434,280158.981528662,"Mid Cambushinnie-2"
"1379","ROON2___20140825_221322",56.23756,-3.93507,706686.639159434,280158.981528662,"Mid Cambushinnie-2"
"1380","ROON2___20140825_221332",56.23758,-3.93507,706688.864772709,280159.04405041,"Mid Cambushinnie-2"
"1381","ROON2___20140825_221337",56.23761,-3.93513,706692.307650669,280155.419455343,"Mid Cambushinnie-2"
"1382","ROON2___20140825_221337",56.23761,-3.93513,706692.307650669,280155.419455343,"Mid Cambushinnie-2"
"1383","ROON2___20140825_221348",56.23763,-3.93517,706694.6029044,280153.00306191,"Mid Cambushinnie-2"
"1384","ROON2___20140825_221352",56.23769,-3.93522,706701.366796699,280150.091995481,"Mid Cambushinnie-2"
"1385","ROON2___20140825_221352",56.23769,-3.93522,706701.366796699,280150.091995481,"Mid Cambushinnie-2"
"1386","ROON2___20140825_221403",56.23773,-3.93528,706705.922489143,280146.498682921,"Mid Cambushinnie-2"
"1387","ROON2___20140825_221403",56.23773,-3.93528,706705.922489143,280146.498682921,"Mid Cambushinnie-2"
"1388","ROON2___20140825_221414",56.23775,-3.93532,706708.217748115,280144.082302263,"Mid Cambushinnie-2"
"1389","ROON2___20140825_221418",56.23778,-3.93535,706711.608403168,280142.316916701,"Mid Cambushinnie-2"
"1390","ROON2___20140825_221418",56.23778,-3.93535,706711.608403168,280142.316916701,"Mid Cambushinnie-2"
"1391","ROON2___20140825_221430",56.2378,-3.93538,706713.886252401,280140.520268123,"Mid Cambushinnie-2"
"1392","ROON2___20140825_221435",56.23785,-3.9354,706719.485109849,280139.437146608,"Mid Cambushinnie-2"
"1393","ROON2___20140825_221453",56.23789,-3.93543,706723.988573571,280137.703036722,"Mid Cambushinnie-2"
"1394","ROON2___20140825_221453",56.23789,-3.93543,706723.988573571,280137.703036722,"Mid Cambushinnie-2"
"1395","ROON2___20140825_221500",56.23796,-3.93553,706731.952349843,280131.724665366,"Mid Cambushinnie-2"
"1396","ROON2___20140825_221511",56.23796,-3.93555,706731.987176931,280130.48521756,"Mid Cambushinnie-2"
"1397","ROON2___20140825_221544",56.23801,-3.93563,706737.690521702,280125.683776774,"Mid Cambushinnie-2"
"1398","ROON2___20140825_221553",56.23806,-3.9357,706743.376457069,280121.502071359,"Mid Cambushinnie-2"
"1399","ROON2___20140825_221605",56.23813,-3.93577,706751.288009808,280117.382922192,"Mid Cambushinnie-2"
"1400","ROON2___20140825_221654",56.2384,-3.93605,706781.821456663,280100.875209352,"Mid Cambushinnie-2"
"1401","ROON2___20140825_221654",56.2384,-3.93605,706781.821456663,280100.875209352,"Mid Cambushinnie-2"
"1402","ROON2___20140825_221654",56.2384,-3.93605,706781.821456663,280100.875209352,"Mid Cambushinnie-2"
"1403","ROON2___20140825_221703",56.23842,-3.93607,706784.081905932,280099.698330596,"Mid Cambushinnie-2"
"1404","ROON2___20140825_221706",56.23845,-3.93607,706787.42032551,280099.792162651,"Mid Cambushinnie-2"
"1405","ROON2___20140825_221706",56.23845,-3.93607,706787.42032551,280099.792162651,"Mid Cambushinnie-2"
"1406","ROON2___20140825_221706",56.23845,-3.93607,706787.42032551,280099.792162651,"Mid Cambushinnie-2"
"1407","ROON2___20140825_221715",56.23845,-3.93603,706787.350653467,280102.271026308,"Mid Cambushinnie-2"
"1408","ROON2___20140825_221715",56.23845,-3.93603,706787.350653467,280102.271026308,"Mid Cambushinnie-2"
"1409","ROON2___20140825_221727",56.23845,-3.93602,706787.333235682,280102.890742225,"Mid Cambushinnie-2"
"1410","ROON2___20140825_221727",56.23845,-3.93602,706787.333235682,280102.890742225,"Mid Cambushinnie-2"
"1411","ROON2___20140825_221727",56.23845,-3.93602,706787.333235682,280102.890742225,"Mid Cambushinnie-2"
"1412","ROON2___20140825_221738",56.23845,-3.93602,706787.333235682,280102.890742225,"Mid Cambushinnie-2"
"1413","ROON2___20140825_221751",56.23849,-3.936,706791.749626576,280104.255278999,"Mid Cambushinnie-2"
"1414","ROON2___20140825_221757",56.23854,-3.93593,706797.191738793,280108.749661553,"Mid Cambushinnie-2"
"1415","ROON2___20140825_221757",56.23854,-3.93593,706797.191738793,280108.749661553,"Mid Cambushinnie-2"
"1416","ROON2___20140825_221809",56.23861,-3.93578,706804.72014164,280118.264287884,"Mid Cambushinnie-2"
"1417","ROON2___20140825_221809",56.23861,-3.93578,706804.72014164,280118.264287884,"Mid Cambushinnie-2"
"1418","ROON2___20140825_221814",56.23864,-3.93572,706807.954069944,280122.076383408,"Mid Cambushinnie-2"
"1419","ROON2___20140825_221814",56.23864,-3.93572,706807.954069944,280122.076383408,"Mid Cambushinnie-2"
"1420","ROON2___20140825_221826",56.23868,-3.93565,706812.283393864,280126.539456267,"Mid Cambushinnie-2"
"1421","ROON2___20140825_221826",56.23868,-3.93565,706812.283393864,280126.539456267,"Mid Cambushinnie-2"
"1422","ROON2___20140825_221836",56.23872,-3.93562,706816.682377932,280128.523673749,"Mid Cambushinnie-2"
"1423","ROON2___20140825_221836",56.23872,-3.93562,706816.682377932,280128.523673749,"Mid Cambushinnie-2"
"1424","ROON2___20140825_221844",56.23873,-3.93562,706817.795184619,280128.554943936,"Mid Cambushinnie-2"
"1425","ROON2___20140825_221844",56.23873,-3.93562,706817.795184619,280128.554943936,"Mid Cambushinnie-2"
"1426","ROON2___20140825_221859",56.23881,-3.93543,706826.366787431,280140.579598811,"Mid Cambushinnie-2"
"1427","ROON2___20140825_221859",56.23881,-3.93543,706826.366787431,280140.579598811,"Mid Cambushinnie-2"
"1428","ROON2___20140825_221924",56.23893,-3.93515,706839.232959065,280158.306636268,"Mid Cambushinnie-2"
"1429","ROON2___20140825_221924",56.23893,-3.93515,706839.232959065,280158.306636268,"Mid Cambushinnie-2"
"1430","ROON2___20140825_221931",56.23896,-3.93508,706842.449513295,280162.73837892,"Mid Cambushinnie-2"
"1431","ROON2___20140825_221957",56.23911,-3.93488,706858.793452012,280175.601410555,"Mid Cambushinnie-2"
"1432","ROON2___20140825_222001",56.23914,-3.93482,706862.027430582,280179.413415285,"Mid Cambushinnie-2"
"1433","ROON2___20140825_222015",56.23921,-3.93468,706869.573393578,280188.308070693,"Mid Cambushinnie-2"
"1434","ROON2___20140825_224443",56.23652,-3.93247,706566.383803756,280316.864746613,"Mid Cambushinnie-2"
"1435","ROON2___20140825_224451",56.23654,-3.9325,706568.661577228,280315.067941752,"Mid Cambushinnie-2"
"1436","ROON2___20140825_224509",56.23654,-3.93255,706568.748511075,280311.969205413,"Mid Cambushinnie-2"
"1437","ROON2___20140825_224513",56.23653,-3.93258,706567.687865368,280310.078743366,"Mid Cambushinnie-2"
"1438","ROON2___20140825_224521",56.23651,-3.93262,706565.531800992,280307.53731189,"Mid Cambushinnie-2"
"1439","ROON2___20140825_224527",56.23649,-3.93267,706563.393126141,280304.37612981,"Mid Cambushinnie-2"
"1440","ROON2___20140825_224531",56.23647,-3.93272,706561.254453597,280301.214944547,"Mid Cambushinnie-2"
"1441","ROON2___20140825_225204",56.23532,-3.93617,706439.286155165,280083.80486598,"Mid Cambushinnie-2"
"1442","ROON2___20140825_221910",56.23883,-3.93535,706828.453105116,280145.599812046,"Mid Cambushinnie-2"
"1443","ROON2_N_0_20140825_212246",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1444","ROON2_N_0_20140825_212255",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1445","ROON2_N_0_20140825_212308",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1446","ROON2_N_0_20140825_212325",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1447","ROON2_N_0_20140825_212345",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1448","ROON2_N_0_20140825_212350",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1449","ROON2_N_0_20140825_212352",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1450","ROON2_N_0_20140825_212616",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1451","ROON2_N_0_20140825_212753",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1452","ROON2_N_0_20140825_212815",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1453","ROON2_N_0_20140825_212836",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1454","ROON2_N_0_20140825_212924",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1455","ROON2_N_0_20140825_213119",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1456","ROON2_N_0_20140825_213121",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1457","ROON2_N_0_20140825_213204",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1458","ROON2_N_0_20140825_213216",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1459","ROON2_N_0_20140825_213221",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1460","ROON2_N_0_20140825_213230",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1461","ROON2_N_0_20140825_213238",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1462","ROON2_N_0_20140825_213244",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1463","ROON2_N_0_20140825_213350",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1464","ROON2_N_0_20140825_214344",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1465","ROON2_N_0_20140825_214348",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1466","ROON2_N_0_20140825_214416",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1467","ROON2_N_0_20140825_214437",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1468","ROON2_N_0_20140825_214440",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1469","ROON2_N_0_20140825_214445",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1470","ROON2_N_0_20140825_214545",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1471","ROON2_N_0_20140825_214548",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1472","ROON2_N_0_20140825_214559",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1473","ROON2_N_0_20140825_214636",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1474","ROON2_N_0_20140825_214642",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1475","ROON2_N_0_20140825_214650",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1476","ROON2_N_0_20140825_214742",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1477","ROON2_N_0_20140825_214746",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1478","ROON2_N_0_20140825_214751",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1479","ROON2_N_0_20140825_214806",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1480","ROON2_N_0_20140825_214850",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1481","ROON2_N_0_20140825_214854",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1482","ROON2_N_0_20140825_214920",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1483","ROON2_N_0_20140825_215053",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1484","ROON2_N_0_20140825_215246",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1485","ROON2_N_0_20140825_215306",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1486","ROON2_N_0_20140825_215310",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1487","ROON2_N_0_20140825_215340",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1488","ROON2_N_0_20140825_215348",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1489","ROON2_N_0_20140825_215419",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1490","ROON2_N_0_20140825_215431",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1491","ROON2_N_0_20140825_215525",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1492","ROON2_N_0_20140825_215608",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1493","ROON2_N_0_20140825_215634",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1494","ROON2_N_0_20140825_215722",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1495","ROON2_N_0_20140825_215734",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1496","ROON2_N_0_20140825_215739",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1497","ROON2_N_0_20140825_215808",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1498","ROON2_N_0_20140825_215831",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1499","ROON2_N_0_20140825_215834",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1500","ROON2_N_0_20140825_215837",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1501","ROON2_N_0_20140825_215854",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1502","ROON2_N_0_20140825_215951",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1503","ROON2_N_0_20140825_215959",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1504","ROON2_N_0_20140825_220005",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1505","ROON2_N_0_20140825_220214",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1506","ROON2_N_0_20140825_220236",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1507","ROON2_N_0_20140825_220332",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1508","ROON2_N_0_20140825_220837",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1509","ROON2_N_0_20140825_220849",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1510","ROON2_N_0_20140825_220910",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1511","ROON2_N_0_20140825_220943",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1512","ROON2_N_0_20140825_221158",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1513","ROON2_N_0_20140825_221234",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1514","ROON2_N_0_20140825_221236",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1515","ROON2_N_0_20140825_221428",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1516","ROON2_N_0_20140825_221530",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1517","ROON2_N_0_20140825_221558",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1518","ROON2_N_0_20140825_221616",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1519","ROON2_N_0_20140825_221631",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1520","ROON2_N_0_20140825_222042",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1521","ROON2_N_0_20140825_224106",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1522","ROON2_N_0_20140825_224149",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1523","ROON2_N_0_20140825_224159",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1524","ROON2_N_0_20140825_224403",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1525","ROON2_N_0_20140825_224440",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1526","ROON2_N_0_20140825_224506",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1527","ROON2_N_0_20140825_224800",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1528","ROON2_N_0_20140825_224812",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1529","ROON2_N_0_20140825_224819",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1530","ROON2_N_0_20140825_224851",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1531","ROON2_N_0_20140825_224936",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1532","ROON2_N_0_20140825_224958",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1533","ROON2_N_0_20140825_225014",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1534","ROON2_N_0_20140825_225051",NA,NA,NA,NA,"Mid Cambushinnie-2"
"1535","ROON2_N_0_20140825_225115",NA,NA,NA,NA,"Mid Cambushinnie-2"
