"SITE","TRANSECT","SECTION","MID_X","MID_Y","AREA_M2","BUILD","CTREE","GREYS","LANDF","NTREE","RDTRK","ROADS","RGRAS","SCRUB","WATER","LLENG","D_LIN","D_BUI","D_WAT","D_TRE"
"Huxton","NW",2,386019.227250578,666441.363110818,13143.07,0,0,9432.83,0,0,1237.57,1829.55,643.1,0,0,833.85,13.1710940297358,75.75672385358,153.417422063238,72.8400633730271
"Huxton","NW",3,385927.6596725,666515.995749398,10222.8,0,0,8885.66,0,0,557.5,779.65,0,0,0,449.49,16.5969856853089,113.249120623249,168.364670176647,143.98508675691
"Huxton","NW",4,385858.211973494,666590.286641487,10099.87,136.3,0,8206.26,0,0,563.1,683.55,510.66,0,0,649.16,11.6032614765994,36.769936542527,169.533253802633,117.320449182363
"Huxton","NW",5,385789.546635961,666664.098371789,10058.36,0,0,8866.54,0,0,546.84,644.97,0,0,0,445.53,16.246537255394,67.5031564624956,151.76729532468,137.672505964272
"Huxton","SE",1,386092.12104826,666310.127945954,15647.54,703.08,0,13414.8,0,0,508.95,1020.71,0,0,0,916.16,13.9113219702903,47.5071000955337,115.970859439072,73.2413164812675
"Huxton","SE",2,386191.778784549,666241.259293026,10818.79,0,0,9542.14,0,0,337.31,939.34,0,0,0,510.55,14.4874930495805,156.485165726006,121.266054815103,136.749314047464
"Huxton","SE",3,386267.24499726,666166.982477637,10184.1,0,0,8977.22,0,0,362.2,844.68,0,0,0,406.64,19.3651348416338,239.199530508503,132.826198516854,160.419941797403
"Huxton","SE",4,386340.730118,666097.088405683,10086.63,0,0,8875.6,0,0,357.57,853.46,0,0,0,446.14,16.3169710092688,310.420187214858,172.416390709542,168.017201312765
"Huxton","SE",5,386413.799966814,666027.811657109,10047.83,0,0,8702.03,0,0,466.45,879.36,0,0,0,534.46,16.2408115817758,306.393501803529,175.051317599853,152.361582549283
"Huxton","SW",1,386040.362238087,666331.087213301,14084.4,1920.97,0,10311.81,0,0,727.27,922.18,202.19,0,0,1361.46,11.6403031199758,20.2463148969375,89.5818015059157,66.5581170489576
"Huxton","SW",2,385935.347296853,666372.428057748,13362.22,0,0,11646.3,0,0,296.46,1140.53,278.93,0,0,650.6,16.2071062894018,68.5981771842106,61.8744084157064,129.584704716191
"Huxton","SW",3,385826.792753307,666294.029050469,18281.2,0,0,16331.9,0,0,644.85,1304.45,0,0,0,1161.39,13.9225119325393,139.23957454697,28.535170590456,100.287312212589
"Huxton","SW",4,385754.118059505,666155.010593655,12130.95,193.25,1205.23,9676.83,0,0,345.31,678.2,14.83,0,0,1154.19,7.48332300514535,51.4820904784136,47.2930839376293,18.233645910973
"Huxton","SW",5,385697.402700288,666060.554309639,9713.76,0,410.82,7367.21,0,287.62,0,0,1230.61,0,0,567.97,11.625737441604,80.299356305609,146.14925522102,29.4668059449945
"Islabank","NE",1,319875.930338903,741362.469546174,13400.75,0,0,13271.34,0,0,129.41,0,0,0,0,200.79,37.7783886067439,158.279215862786,450.696456239914,253.838192729214
"Islabank","NE",2,319976.180813303,741425.556604975,10219.62,0,0,10219.62,0,0,0,0,0,0,0,0,78.5083083604413,195.427298757329,385.0950584195,268.946733445617
"Islabank","NE",3,320062.200938261,741479.394570709,10066.15,0,0,10066.15,0,0,0,0,0,0,0,0,68.3055906856426,200.897922293079,342.681625546474,315.868484653205
"Islabank","NE",4,320147.359325664,741532.738132652,10029.73,0,0,10029.73,0,0,0,0,0,0,0,0,55.8622411488892,173.585334232386,295.992944198396,382.236711128823
"Islabank","NE",5,320232.293090667,741585.969201315,10017.21,0,0,10017.21,0,0,0,0,0,0,0,0,38.0203659038046,86.4819773612692,262.686351792501,362.710213971853
"Islabank","NW",1,319827.236293923,741334.845054555,13448.67,0,0,13314.86,0,0,128.73,0,0,0,0,249.82,23.1271383162987,152.455006678899,482.209326577686,258.055816087603
"Islabank","NW",2,319722.734695143,741278.682099768,10222.62,0,0,10249.05,0,0,0,0,0,0,0,100.08,25.287390693128,185.814275191648,456.842622660883,290.606598576639
"Islabank","NW",3,319592.410017454,741294.561396265,13249.43,0,0,17848.26,0,0,0,0,0,0,0,207.72,27.0299782298535,286.977855023826,369.654312630419,364.555251282542
"Islabank","NW",4,319533.359280594,741386.516541642,24212.12,0,0,24640.72,0,0,0,0,0,0,0,375.94,21.5025724559439,406.833954668433,311.10714937433,425.560113771572
"Islabank","NW",5,319482.470666717,741593.562412045,13194.13,0,0,13273.75,0,0,0,0,0,0,0,176.97,23.448866199935,519.459916448794,162.77113616135,497.843911426767
"Islabank","SE",1,319865.327861337,741322.491162491,14073.28,0,0,13817.44,0,0,255.84,0,0,0,0,441.75,19.0829626610474,123.516276834463,491.527551799951,225.709057596371
"Islabank","SE",2,319941.416326261,741224.832507201,11736.39,2156.24,0,9166.75,0,0,413.4,0,0,0,0,1060.45,8.48890010539217,19.4807062527593,563.16927769218,102.593719757243
"Islabank","SE",3,320017.994677385,741171.875274101,12958.77,44.07,0,9968.12,0,1907.73,502.3,536.55,0,0,0,835.82,12.157002904588,47.2224373474151,541.16550131973,29.2765336808258
"Islabank","SE",4,320110.756297339,741111.30497749,10030.96,0,0,5233.26,0,4103.63,327.2,366.87,0,0,0,399.72,22.1134696888279,113.975286337542,478.329650504588,17.6365569130463
"Islabank","SE",5,320185.003879791,741043.981228,10013.66,190.37,0,5877.83,0,3145.86,353.66,445.95,0,0,0,497.73,19.5972023245148,42.3983881467824,422.592372032952,19.7416024667546
"Islabank","SW",1,319827.236293923,741334.845054555,13448.67,0,0,13321.74,0,0,126.92,0,0,0,0,249.14,22.9494792162516,152.009408737618,483.118424056206,257.754058632381
"Islabank","SW",2,319722.734695143,741278.682099768,10222.62,0,0,10222.62,0,0,0,0,0,0,0,99.93,25.1699765224037,185.60863509654,455.534292150703,290.172534978069
"Islabank","SW",3,319633.755839943,741229.518385757,10103.6,0,0,10103.6,0,0,0,0,0,0,0,211.22,19.4496482368082,247.819145389898,358.140801264696,330.445067263423
"Islabank","SW",4,319549.856231371,741175.053656884,10178.12,0,0,10178.12,0,0,0,0,0,0,0,56.89,46.0568341120709,319.151142345284,260.620238537916,258.479562593298
"Islabank","SW",5,319464.187895457,741121.794427201,10017.89,0,0,10017.89,0,0,0,0,0,0,0,0,104.659332233546,372.70596336612,166.040627154495,163.892819528547
"Murrayshall","NW",1,276334.755018062,690900.523310096,13958.79,0,0,0,0,0,0,0,13958.79,0,0,0,81.4302025011509,159.146407426778,99.4506385173636,185.621298989132
"Murrayshall","NW",2,276220.889903765,690938.202609289,11478.52,0,0,7799.06,0,0,253.59,0,3425.87,0,0,577.7,13.0006245514105,234.833933649152,77.8335232585616,240.644946375543
"Murrayshall","NW",3,276141.589578298,691016.244567103,10585.62,0,0,7585.88,0,0,0,0,2999.75,0,0,343.69,10.868617505942,295.988671698282,141.534047103527,256.488624172724
"Murrayshall","NW",4,276067.408017354,691089.936480541,10270,0,0,7899.32,0,0,0,0,2370.67,0,0,260.27,16.2480991949175,366.684099219106,224.874701535053,158.956193216005
"Murrayshall","NW",5,276001.754484534,691171.424627082,11611.42,0,0,9324.68,0,0,0,0,2286.75,0,0,470.17,11.0655093806054,443.064459815766,254.451619675008,65.8376820329526
"Murrayshall","N",1,276344.861306289,690929.761654835,14667.87,0,0,0,0,0,0,0,14667.87,0,0,0,72.5938286713702,133.094181104473,77.4623840842062,212.367124963518
"Murrayshall","N",2,276352.095008619,691043.738931785,11936.44,0,0,5546.17,0,0,931.88,0,5458.39,0,0,1252.31,8.40859877350461,93.2588528357171,21.7975142047855,254.267738162687
"Murrayshall","N",3,276367.398080484,691153.241926512,10743.62,0,0,10404.8,0,0,338.81,0,0,0,0,591.5,14.9371574387364,132.540342816026,34.5351095585069,168.192848967796
"Murrayshall","N",4,276416.983212596,691247.407228437,10891.52,0,0,10891.51,0,0,0,0,0,0,0,351.65,23.4504893325404,184.591978252213,32.9044333740358,89.6011832033441
"Murrayshall","N",5,276482.987365674,691333.512687416,12082.04,0,2840.39,9241.66,0,0,0,0,0,0,0,440.28,15.8707376596846,262.03891700408,30.0861845577754,23.4857630369738
"Murrayshall","SE",1,276382.807718533,690923.148987107,13384.44,0,0,0,0,0,0,0,13384.44,0,0,0,76.7180396565259,108.965360995768,104.633417033871,192.443119848027
"Murrayshall","SE",2,276476.127648973,691001.004235085,11630.01,1580.99,0,6757.62,0,0,387.48,0,2903.9,0,0,1176.19,6.91367595707472,14.6256730372686,121.441177331112,179.803998319672
"Murrayshall","SE",3,276591.448941703,690989.801438699,17483.33,1151.94,0,16133.41,0,0,60.09,0,137.9,0,0,681.27,15.8715622406125,56.2006916981537,175.406349172962,111.483220244394
"Murrayshall","SE",4,276704.86380074,690905.860074105,11907.72,0,0,11907.72,0,0,0,0,0,0,0,0,62.6177636480819,161.179212387653,110.147700860017,71.0148206149001
"Murrayshall","SE",5,276809.960298499,690876.389828367,10051,0,0,9580.2,0,117.5,290.83,0,0,0,62.48,163.15,31.634488911988,96.0398066472295,59.9766262135458,46.6346763194141
"Murrayshall","SW",1,276340.120437314,690888.191311805,13659.99,0,0,0,0,0,0,0,13659.99,0,0,0,91.1297655825331,163.369478702719,112.308775068909,172.927274361606
"Murrayshall","SW",2,276241.588705142,690820.37932717,10241.14,0,0,98.92,0,0,93.27,0,10048.94,0,0,97.59,50.5720473209745,268.842043988697,131.956113282768,123.691125447612
"Murrayshall","SW",3,276151.655799811,690770.823691269,10536.56,0,0,4361.98,0,0,297.91,0,5876.67,0,0,487.01,14.5188823080927,211.140686254008,137.400935837617,91.0948304912766
"Murrayshall","SW",4,276066.826105949,690716.463214698,10815.2,0,0,6350.76,0,0,0,0,4311.71,152.73,0,325.56,19.5825802725028,117.947138295296,103.063634748852,57.2423487286954
"Murrayshall","SW",5,275968.143712323,690688.41504761,10297.52,340.01,0,5532.09,0,0,262.08,0,4163.34,0,0,311.93,14.2939800124657,35.878268587441,63.1628728494694,82.0422798317134
"Letham Far North T2","NE",1,314920.659871491,711784.957401559,13238.68,0,0,10648.35,0,199.5,289.67,0,2101.16,0,0,403.93,17.8074217687301,251.309565498241,225.265904653036,53.2877526801056
"Letham Far North T2","NE",2,315031.434163284,711825.127255735,10274.41,0,0,9259.01,0,669.5,345.89,0,0,0,0,347.99,14.1861981205797,141.511345264558,190.195146391663,42.9177414949396
"Letham Far North T2","NE",3,315128.389914542,711856.536389055,10581.02,0,710.74,7286.79,0,1697.26,595.22,0,291.02,0,0,530.47,8.25679871983919,73.2451331005928,168.105759891071,10.9347464843897
"Letham Far North T2","NE",4,315231.043354099,711851.233322196,16199.97,0,3153.32,6512.38,0,4554.04,1488.84,88.94,402.46,0,0,847.05,10.4525242512403,110.701414745079,174.386642460762,8.73951870641753
"Letham Far North T2","NE",5,315325.769324695,711790.074858124,7199.13,0,15.82,4955.51,0,1761.3,346.89,119.6,0,0,0,368.26,10.8004305534844,139.036778307862,174.140207817536,11.6856800518927
"Letham Far North T2","NW",1,314886.614200676,711800.323473209,14994.21,0,0,8885.49,45.13,1250.73,209.27,0,4648.71,0,0,575.54,13.54186045109,273.433122067831,207.447868480981,34.4273732745844
"Letham Far North T2","NW",2,314810.976153263,711883.943090247,11798.94,0,0,5591.48,0,2252.58,0,0,3954.88,0,0,213.56,17.3672970979976,317.154824163865,142.182427619028,17.411899072691
"Letham Far North T2","NW",3,314728.198835892,711960.774174877,15075.33,0,0,6601.15,0,5124.53,0,0,3085.02,264.62,0,383.67,12.0396195531508,397.099864869402,122.997215134847,11.7864292501256
"Letham Far North T2","NW",4,314610.713996509,711943.742319621,15459.4,0,0,8373.63,0,4629.4,0,0,2320.3,136.07,0,365.26,14.9013531028607,514.132214389047,223.576334474404,16.8307391835909
"Letham Far North T2","S",1,314892.989239964,711739.629108516,15956.78,0,0,12349.7,0,91.31,173.73,0,3342.04,0,0,421.67,15.7012814921071,301.222826518588,199.436807352587,80.3251244915823
"Letham Far North T2","S",2,314936.249393697,711635.192834921,14624.63,0,0,14624.64,0,0,0,0,0,0,0,196.75,22.9973185397939,344.774473142177,128.412837261754,174.108497912224
"Letham Far North T2","S",3,314895.239658186,711520.950627761,14091.72,0,0,13186.88,0,0,340.82,0,564.01,0,0,624.94,17.8244998453272,344.488789739157,26.3953863687932,228.571916107762
"Letham Far North T2","S",4,314986.889261445,711439.152232879,13525.55,0,0,13482.18,0,0,0,0,43.37,0,0,265.4,24.2422611305553,276.554696255745,25.7704906880591,235.169147705998
"Letham Far North T2","S",5,315112.48078492,711379.40775106,14101.55,0,0,14101.56,0,0,0,0,0,0,0,283.4,23.9469895741948,152.039520057289,24.7981437102,149.344710826603
"Letham Far North T2","W",1,314877.030186096,711746.930049464,14569.11,0,0,9615.11,0,91.31,173.73,0,4688.95,0,0,396.46,16.3537802687151,308.781440273205,202.016927831898,74.8006246055102
"Letham Far North T2","W",2,314759.018802978,711739.45427512,14781.73,0,0,8084.11,238.02,0,0,0,6656.45,41.17,0,425.29,17.7142504939789,414.024661062083,203.595997310138,125.645251738137
"Letham Far North T2","W",3,314655.224140313,711824.821744612,11564.67,0,0,6336.08,0,2.06,0,0,3949.85,1276.68,0,248.14,19.7529825631735,480.765200822034,259.294013273275,75.3643439906555
"Letham Far North T2","W",4,314553.721405297,711846.910116431,14354.91,0,0,6752.06,0,1726.25,0,0,5740.54,136.07,0,296.78,16.6365275457714,535.535370990969,250.029876719616,59.6688372326275
"Letham Far North T2","W",5,314488.535815665,711834.925098488,3369.17,0,0,0,0,0,0,0,3369.17,0,0,0,19.7052213369893,505.437264838324,197.604195531096,108.825582085087
"Letham Near South T1","NE",1,314747.378346506,711324.797823308,13479.33,0,0,1799.16,0,2540.35,286.54,0,8853.28,0,0,411.22,13.8385283995577,131.935945456683,186.742228536783,25.5976621031345
"Letham Near South T1","NE",2,314808.391851914,711426.777084262,10218.82,0,0,4374.75,0,0,299.9,0,5544.18,0,0,260.85,14.1210210594126,233.858692408868,94.8755746242351,107.314709834036
"Letham Near South T1","NE",3,314860.587454374,711513.811784481,10069.48,0,0,8958.7,0,0,368.64,0,742.14,0,0,573.43,11.0885300932153,330.016892677032,23.8078218958872,202.869907735168
"Letham Near South T1","NE",4,314915.786742848,711597.817302326,10041.13,0,0,10041.13,0,0,0,0,0,0,0,100.67,25.3934874626973,376.364263019852,85.5391160787078,212.371989123279
"Letham Near South T1","NE",5,314972.561099154,711680.545440587,10025.18,0,0,10025.18,0,0,0,0,0,0,0,143.56,22.5889491006495,290.337224499408,185.66881552078,128.696632296956
"Letham Near South T1","NW",1,314726.829565012,711328.057724452,13489.74,0,0,269.36,0,4534.19,507.6,0,8178.61,0,0,527.76,12.4948620361862,116.720147386682,180.830462796685,14.6270198597089
"Letham Near South T1","NW",2,314699.92194508,711443.862609661,10218.88,0,0,8342.91,0,43.93,342.17,0,1489.88,0,0,192.84,20.6949172232619,179.519243513048,64.4463482456377,55.7526572479336
"Letham Near South T1","NW",3,314664.300867649,711539.185418379,10339.75,0,0,8973.08,0,0,0,0,1337.63,0,0,494.48,12.8725269273764,261.333760722133,36.1364917491652,105.427884425043
"Letham Near South T1","NW",4,314612.279459332,711627.848844988,10198.4,0,0,5191.58,0,0,0,0,5006.83,0,0,101.89,23.2060523165973,346.725975753045,127.062240328347,140.112307645424
"Letham Near South T1","NW",5,314563.61010254,711716.980939244,10409.29,0,0,5574.96,77.99,0,0,0,4834.33,0,0,258.81,20.0829285625833,438.935569061074,205.593010787479,161.589207656835
"Letham Near South T1","SE",1,314759.865908577,711289.743190464,13976.51,0,0,3345.43,0,2334.51,282.46,0,8014.11,0,0,407.15,15.0811607601101,132.781787175831,207.550028072197,41.1887946137973
"Letham Near South T1","SE",2,314840.627348477,711203.393503925,10718.34,0,0,9118.12,0,0,0,0,1600.22,0,0,186.95,18.7616114718347,159.23464126416,163.160580710374,133.115002082166
"Letham Near South T1","SE",3,314841.714945529,711083.503432768,19164.57,0,2687.34,9248,0,311.28,1089.68,1021.77,3931.37,875.13,0,1261.04,11.9735180709886,146.411015653562,70.9396732140365,64.1972569170739
"Letham Near South T1","SE",4,314819.00957126,710966.10672668,10701.1,0,5010.39,117.15,80.54,1970.11,239.02,0,3364.44,0,0,509,14.744824798046,157.705244414136,34.6788779109033,7.24988003869953
"Letham Near South T1","SE",5,314846.127656773,710865.492899286,10747.24,0,6329.87,3874.84,0,55.49,263.2,0,223.84,0,0,694.43,10.7066502075925,237.56970469488,44.1433528627468,6.36600907578561
"Letham Near South T1","SW",1,314723.565136391,711274.876909048,13485.5,0,0,2731.77,0,2790.42,447.86,0,7515.45,0,0,619.28,10.8617014622633,100.413772496181,208.375914951604,24.6225556072314
"Letham Near South T1","SW",2,314682.398000136,711162.953634177,10319.66,345.95,0,8994.84,0,0.75,0,0,978.1,0,0,792.29,12.797827889104,37.1538587905215,160.859246532272,51.5052758208752
"Letham Near South T1","SW",3,314617.971459789,711082.00161187,16343.84,1916.24,933.92,10342.06,1.23,1731.75,772.3,647.6,0,0,0,1981.71,7.57260875535501,17.8716301453381,102.000515885468,30.6483262349627
"Letham Near South T1","SW",4,314482.79821932,711063.60852896,11865.6,171.19,0,10605.79,0,0,464.15,624.49,0,0,0,653.55,19.4891745409293,46.6729908847157,30.7024599950624,95.3611300031595
"Letham Near South T1","SW",5,314374.089335978,711032.615802142,10464.41,0,0,8917.68,0,227.24,716.04,603.46,0,0,0,694.63,13.5456950920758,139.859956617507,25.2126021355362,34.4815092613231
"Mid Cambushinnie","E",1,280381.223355112,706497.5102917,12784,0,0,12784,0,0,0,0,0,0,0,0,52.8786353198439,306.946842958453,69.3490123184722,85.8625028590541
"Mid Cambushinnie","E",2,280489.73524069,706545.46954931,14724.44,0,0,11929.14,0,2733.68,0,0,0,0,61.62,464.12,18.4961906342391,248.6055599361,73.6818660119809,21.8236148835831
"Mid Cambushinnie","E",3,280604.209184331,706484.823804259,13681.52,0,0,13681.52,0,0,0,0,0,0,0,439.98,16.6819750694993,276.879025893183,129.355859737364,93.7592774871879
"Mid Cambushinnie","E",4,280702.871622292,706393.829638451,12381.41,0,0,12292.1,94.7,0,0,0,0,0,89.32,321.78,21.191571868994,374.105449233345,70.4332761598974,223.293066637757
"Mid Cambushinnie","E",5,280764.619658456,706311.34558313,12312.41,0,0,10583.24,151.28,0,0,0,1234.22,0,494.96,795.16,12.3812522127184,431.275678365708,18.0938015749514,325.436103374053
"Mid Cambushinnie","NW",1,280358.292675838,706507.163128725,13189.66,0,0,13189.67,0,0,0,0,0,0,0,126.53,38.1116105877411,303.489679724436,55.3983432594391,75.4775811005722
"Mid Cambushinnie","NW",2,280287.582668014,706586.800028384,13491.03,0,0,8073.25,0,5417.78,0,0,0,0,0,328.84,19.0747754609431,268.488412743661,69.0056589182338,15.1660037455897
"Mid Cambushinnie","NW",3,280187.123085988,706647.551460637,10273.11,0,0,4961.97,0,5311.13,0,0,0,0,0,101.83,23.2169430920394,178.276289990034,174.947101566668,11.7265001801408
"Mid Cambushinnie","NW",4,280141.28188245,706748.503216157,12551.21,0,0,4870.6,0,4028.67,0,0,3651.94,0,0,226.38,15.286553391695,85.7780891645674,208.266710398092,13.6498075071283
"Mid Cambushinnie","NW",5,280160.945170781,706856.030158122,18518.33,287.52,8578.2,2461.39,0,4180.15,1165.33,1036.04,809.69,0,0,1470.36,10.6625431027899,102.174754987263,129.014500003657,3.56294888714942
"Mid Cambushinnie","S",1,280341.338133317,706457.358143819,14537.04,0,0,14537.05,0,0,0,0,0,0,0,204.4,39.0514571297549,280.87994382877,48.448737243773,121.168757106336
"Mid Cambushinnie","S",2,280324.841958453,706340.490534609,17331.07,0,0,16806.04,0,0,525.01,0,0,0,0,1020.91,14.7619007298983,262.506947331414,62.2796276923053,233.744142521338
"Mid Cambushinnie","S",3,280451.726214757,706240.770157789,15187.58,0,0,13250.41,240.77,0,51.66,0,56.73,1828.78,0,701.81,17.588024975557,402.960330744771,62.7969380182939,300.298690697409
"Mid Cambushinnie","S",4,280543.072445618,706198.838026114,10115.65,0,0,7711.86,774.9,0,0,0,237.75,23.46,2142.58,1077.83,11.1439419392656,496.948568435086,18.1665231226648,336.356420677138
"Mid Cambushinnie","SW",1,280353.363937268,706507.291455454,14132.21,0,0,14132.22,0,0,0,0,0,0,0,142.85,36.7780676057311,299.542699819239,55.9720502404059,75.4354164755338
"Mid Cambushinnie","SW",2,280258.712668093,706542.158812709,18691.49,0,0,15678.45,0,3013.03,0,0,0,0,0,282.06,48.5234064889637,230.032252329569,80.4477441574559,59.1599156716301
"Mid Cambushinnie","SW",3,280115.913235452,706466.87825282,11383.63,0,0,11383.62,0,0,0,0,0,0,0,27.69,68.4828162895398,87.6759003447196,142.542076960114,173.365070129861
"Mid Cambushinnie","SW",4,280021.220830965,706403.576649448,11430.97,172.4,0,10133.42,0,0,489.38,635.75,0,0,0,757.91,12.1186720558359,40.506058617884,111.873686003693,256.080099224116
"Mid Cambushinnie","SW",5,279933.296448492,706340.448211243,10689.97,160.28,0,10529.68,90.14,0,0,0,0,0,0,379.88,21.140496727037,43.41051057338,152.749215724926,206.980904463043
"Mosshouses","E",1,353094.422492518,639864.002139351,13464.74,0,0,13464.74,0,0,0,0,0,0,0,137,36.7875540238002,209.771836287752,141.940260491422,114.934179770629
"Mosshouses","E",2,353177.992364438,639779.614021469,10218.9,0,0,10218.9,0,0,0,0,0,0,0,77.56,37.7434569091158,132.97997646201,124.95642237037,70.1206563955372
"Mosshouses","E",3,353264.994061459,639720.080314381,12987.25,0,3757.03,7253.29,0,0,554.03,227.7,320.89,0,866.98,938.65,12.2673887031019,77.6549849716652,41.5833098414461,15.9435388618465
"Mosshouses","E",4,353380.172525058,639719.548135366,11188.57,0,4229.1,5897.12,0,0,415.34,355.12,279.71,0,12.16,619.22,11.0561912179919,149.989950716266,104.682769957874,15.4182980275917
"Mosshouses","E",5,353489.696638033,639713.706155714,10590.77,0,1866.31,7644.5,0,0,431.97,376.66,271.33,0,0,480.69,15.6542149107997,245.172738575417,209.91432754943,33.2927393786453
"Mosshouses","N",1,353083.180030519,639910.84888957,14039.95,0,0,14039.95,0,0,0,0,0,0,0,247.34,19.5117777688616,252.571812196754,95.9442825318741,79.8240444976945
"Mosshouses","N",2,353103.011092063,640028.060424526,10683.37,0,3019.44,2088.65,0,0,0,0,5575.27,0,0,379.35,17.7577373528185,371.002456353401,28.5323060435338,17.1062111080368
"Mosshouses","N",3,353164.744448867,640112.674340944,11424.99,0,3101.97,0,0,0,0,0,8323.03,0,0,117.59,26.9209606412015,458.684335913459,80.3022710637389,23.3763492968208
"Mosshouses","N",4,353209.460311488,640160.89032537,1278.21,0,0,0,0,0,0,0,1278.21,0,0,0,37.7609581208564,506.429928729644,109.304786777496,44.3596405518859
"Mosshouses","NE",1,353100.160866244,639872.131123427,13476.64,0,0,13476.64,0,0,0,0,0,0,0,137.04,31.0672837881878,218.52345556348,135.320635725577,110.139109901353
"Mosshouses","NE",2,353215.597786723,639836.072173381,11972.9,0,0,11972.9,0,0,0,0,0,0,0,148.82,29.6420299845277,184.135574528255,141.392900532063,98.4878777982118
"Mosshouses","NE",3,353320.627829814,639880.612338938,11606.43,0,0,11606.43,0,0,0,0,0,0,0,44.21,41.9117149303093,242.813002430691,156.696110149714,111.963519222309
"Mosshouses","NE",4,353417.407683127,639931.29055981,10019.57,0,0,10019.57,0,0,0,0,0,0,0,191.24,15.872880405789,330.276238782459,182.697503249072,130.675059417566
"Mosshouses","NE",5,353472.977675335,639947.893482283,353.56,0,0,353.56,0,0,0,0,0,0,0,8.47,12.1887413827102,374.967676092477,211.125779385525,162.503707320601
"Mosshouses","SW",1,353094.422492518,639864.002139351,13464.74,0,0,13464.74,0,0,0,0,0,0,0,137,36.7875540238002,209.771836287752,141.940260491422,114.934179770629
"Mosshouses","SW",2,353175.29045221,639774.233078025,10971.32,0,0,10971.32,0,0,0,0,0,0,0,77.56,36.4109546563121,128.612434202024,124.394942906952,66.6263546850167
"Mosshouses","SW",3,353129.708776193,639658.951248694,31924.91,909.54,8945.9,18323.91,0,0,1428.69,813.2,684.63,0,811.73,2905.64,7.58311643848768,40.5829865878624,129.321254062645,13.5020368699665
"Mosshouses","SW",4,352902.969328831,639587.444105137,16482.32,0,2679.18,12180.68,0,0,701.13,399.61,521.72,0,0,793.3,16.8476872556808,134.500689110819,315.955117894144,23.182482345366
"Mosshouses","SW",5,352809.77473806,639564.872373424,3706.9,0,3141.7,298.04,0,0,142.02,56.47,68.66,0,0,157.16,14.7325818631305,220.428126081687,311.057375827182,0.998947257209652
"Nisbet Hill","N",1,379239.176320434,650604.52041635,13072.52,0,0,13072.52,0,0,0,0,0,0,0,145.62,23.3159372117301,241.383740739499,182.734366301544,168.192647099513
"Nisbet Hill","N",2,379198.771818459,650718.486393253,14258.91,0,0,14258.91,0,0,0,0,0,0,0,158.21,23.2177449389142,330.367014542803,63.4775688988439,159.603979359316
"Nisbet Hill","N",3,379249.915933159,650806.159311226,22264.91,0,0,16617.37,0,0,0,0,4417.04,0,1230.51,1438.42,12.5292845182107,304.078018564788,18.6988535277095,146.436908523179
"Nisbet Hill","N",4,379395.5949427,650877.83116376,8298.26,0,0,5143.72,0,0,699.35,816.68,1410.78,0,227.72,766.13,7.38486065202863,212.391038843649,22.9796895697626,45.7524879886156
"Nisbet Hill","S",1,379268.823129896,650557.549645976,13890.83,0,0,13890.83,0,0,0,0,0,0,0,153.9,23.3323271359869,202.348066032598,235.533595492763,194.971227316196
"Nisbet Hill","S",2,379337.827764983,650455.734973218,11104,0,0,9361.43,0,0,355.51,1387.05,0,0,0,473.33,16.5355891508799,149.116416527978,351.398850079838,228.854777386015
"Nisbet Hill","S",3,379406.357490306,650387.000747147,10952.73,0,0,10369.72,0,0,110.56,472.44,0,0,0,229.95,19.8370746348986,141.61665023327,359.96683835596,232.328811900471
"Nisbet Hill","S",4,379469.007204933,650304.396232197,10035.26,0,0,10035.26,0,0,0,0,0,0,0,99.97,25.0796775851014,196.919391336711,264.224091008096,243.665131923304
"Nisbet Hill","S",5,379529.757005134,650224.664395012,10013.43,0,0,10013.44,0,0,0,0,0,0,0,143.93,22.6727336503065,267.189629373989,172.164543681515,164.108817131964
"Nisbet Hill","W",1,379268.823129896,650557.549645976,13890.83,0,0,13890.83,0,0,0,0,0,0,0,153.9,23.3323271359869,202.348066032598,235.533595492763,194.971227316196
"Nisbet Hill","W",2,379306.918760989,650437.860674177,15144.96,0,0,12715.59,0,0,507.65,1921.72,0,0,0,629.24,17.8758287848914,184.210649594347,360.417869092167,241.756837430536
"Nisbet Hill","W",3,379227.952880259,650353.310296571,19315.98,0,0,16578.2,0,0,543.06,2194.73,0,0,0,712.2,17.1578932808691,296.155818285085,391.650180410167,223.37012693301
"Nisbet Hill","W",4,379067.852096488,650284.944034058,11888.3,0,0,10074.35,0,0,415.52,1398.43,0,0,0,526.93,15.0295538507191,466.751558738071,392.317349521997,129.580108280159
"Nisbet Hill","W",5,378963.434292497,650236.126814997,11012.52,0,0,9379.29,0,0,375.38,1257.83,0,0,0,539.6,15.0660098003537,581.258832923201,380.848433198611,145.127390499724
"Park Cottage","E",1,356802.464204732,666011.856169053,15365.3,196.71,0,14421.03,0,747.56,0,0,0,0,0,690.89,16.5457388729514,66.9387191153152,279.424486691753,49.8996735459029
"Park Cottage","E",2,356877.910300616,665909.278006024,10238.3,0,0,10238.3,0,0,0,0,0,0,0,100.25,25.0898664434801,187.344814034897,271.944356231883,160.305143166464
"Park Cottage","E",3,356954.947457836,665835.189807609,12463.42,0,0,12463.42,0,0,0,0,0,0,0,109.8,25.2947764444852,295.273685580429,240.726966761219,205.206680805825
