"id","pBUILD","pTREE","pRDTRK","pROADS","pRGRAS","EDGED","D_LIN","D_BUI","D_WAT","D_TRE","PC1a","PC2a","PC3a","PC4a","AREA_M2"
"Annfield-SE-1",0,0,0.00649390932898486,0,0,0.00355529165355773,27.6329962467448,77.4248841551905,269.46610065583,69.9199493643982,-0.838365710682111,0.0527353717051542,-0.747743346443844,-0.999046864118453,13540.38
"Annfield-SE-2",0.14484092313069,0.10811923320199,0.0155446663040562,0,0,0.10213308459242,5.9014573120439,14.8969350065378,173.856212989479,24.0203279010902,3.45866038821443,-0.151721935443078,-4.11646641939099,0.0120593018244243,16252.52
"Annfield-SE-3",0.0520908847938986,0.226887071783056,0,0,0,0.0390952396757159,9.40899181216841,59.8724761289274,49.5747911704328,19.9427416958546,1.08881542609124,-1.5863197628545,-1.85714088324827,-0.787717035374822,11449.22
"Annfield-SE-4",0,0.0771001270179366,0,0,0,0.0116894822602008,29.8605878966048,150.27464240983,77.140526741124,53.040196629384,-0.814536313717476,-0.997614855053859,-0.503126395895866,-0.58773744033399,12525.79
"Annfield-SE-5",0,0,0,0,0,0,69.0701692064339,239.516992721073,96.9800984550199,100.903798296443,-2.22720414397856,-0.28024604845816,-0.205722948283003,-0.382404648079825,13462.72
"Annfield-SW-1",0,0,0,7.00131460854086e-05,0,0.00128853981625273,32.8953782920888,116.414645517328,280.768517664901,113.368826620981,-1.24748657601449,0.235734592993973,-0.640711954135573,-0.962378723464843,13426.05
"Annfield-SW-2",0,0,0.0991196245119107,0.103454391810919,0,0.0663691906927821,14.6139160470895,180.415719797747,228.863217318688,172.293045586625,2.59426421109852,1.35317938865262,2.01914320656559,0.398557942737059,14602.86
"Annfield-SW-3",0,0,0.0613353481815155,0.0785548885717242,0,0.0438069925045383,14.2589884874084,169.423244185847,217.951465041972,160.570999964439,1.43334466871729,0.908320174322184,1.26168459419484,0.0609869616484955,19429.09
"Annfield-SW-4",0,0,0.0641917701081908,0.0796481860676931,0,0.0408681333005532,17.2956079775772,256.717217311572,105.510000744759,82.0638101692967,1.31250432407398,0.18980886864083,1.57409779601345,0.373315311527068,12121.18
"Annfield-SW-5",0,0,0.0611550928111274,0.0869165306755499,0,0.0562872851677523,11.3440753393467,358.457742957061,33.7435950620481,20.0088825334086,1.65627837710474,-0.381970399439261,1.94393619863116,0.739921145945285,11122.05
"Arnbeg Kippen-N-1",0,0,0.00570496478255514,0,0.00915168323336083,0.0175262311175147,24.69745264,161.7993812,37.63309322,225.2062585,-0.908310771485137,-0.125774048030503,-0.423553066024641,0.262845285442106,13395.35
"Arnbeg Kippen-N-2",5.91525412588975e-05,0,0.0311217481359908,0,0.0182509063014357,0.0262487054513292,17.8611392,57.60496877,42.74940261,264.4738664,-0.0732440733012123,0.22564093772506,-0.540481643738664,0.407184209886755,10650.43
"Arnbeg Kippen-N-3",0.109812089111283,0,0.0183643967421682,0.00491985174735834,0.00188642836230071,0.0813185369034628,13.10308216,18.63817382,44.3388102,269.4392594,2.15440036521884,0.791726837089939,-3.21638062983666,0.992207243276943,12022.72
"Arnbeg Kippen-N-4",0.0381299230262054,0,0.0396924169303334,0.0317424245379817,0,0.0502514425271437,20.03238612,49.94784314,25.66224304,209.8510059,1.30155960693807,0.424070691371908,-0.911325498037714,0.609134656700781,10252.84
"Arnbeg Kippen-N-5",0,0,0.0396534880824498,0.0274751685270811,0.0811313888499681,0.0607865116061837,13.69661183,107.957526,27.38244807,217.873137,1.03673998830155,0.0252206862155923,0.034963214606975,0.977022880870693,10277.28
"Arnbeg Kippen-NE-1",0,0,0.0306649448848067,0,0,0.0352492264304968,22.74704921,167.5544697,32.80330237,240.8184314,-0.214026953008479,0.0715982269176096,-0.173590024110686,0.521514592892053,13389.23
"Arnbeg Kippen-NE-2",0,0,0.0363842847995812,0,0,0.0339109439185765,18.97088338,122.2475025,24.63983789,334.7801408,-0.133008269623285,0.486403528990704,-0.228660820371319,0.687349399440073,11385.41
"Arnbeg Kippen-NE-3",0,0,0,0,0,0.0239561070239805,25.1758806,185.15047,27.29752638,435.5650614,-1.26456882616838,0.702345066184044,-0.297001787672579,0.696185163622677,11046.87
"Arnbeg Kippen-NE-4",0,0,0,0,0,0.0169926795544962,22.33925945,197.5170643,64.07371871,431.1461705,-1.38341675116787,0.769134273449749,-0.238420481012143,0.556925365039328,14146.68
"Arnbeg Kippen-NE-5",0,0,0,0,0,0.019123710539462,18.37505127,191.4636143,102.333747,368.4601675,-1.15235494493758,0.607870812360308,-0.295337037343522,0.342633932121947,12230.89
"Arnbeg Kippen-SW-1",0,0,0.00564599223058365,0,0.0188076814996581,0.0301203175326682,19.02944012,203.3375714,27.96949379,198.4224008,-0.599530521811338,-0.348919707869542,-0.31689388591969,0.444732320738438,13558.29
"Arnbeg Kippen-SW-2",0,0,0,0,0,0.0314718778945828,25.46565308,296.2243526,21.34566523,118.5441783,-0.859020863106811,-0.73756590916376,-0.0805022624318582,0.337327107873093,10385.78
"Arnbeg Kippen-SW-3",0,0,0,0,0.0126284852027033,0.032756396293752,21.99097858,390.2446433,19.07428329,64.53221612,-0.910927499776922,-1.09276062310001,0.225012760302365,0.451145634239799,10146.11
"Arnbeg Kippen-SW-4",0,0.187063775502048,0,0,0.0536106519508008,0.0316791306043758,17.25691842,380.1268925,45.28196563,18.74543665,-0.568664444135698,-2.01518926704289,0.39125948892057,-0.221745279550543,12510.76
"Arnbeg Kippen-SW-5",0,0.235724461646148,0,0,0,0.0326643883559106,13.66471406,283.3433536,37.31675514,16.44766655,-0.150816549037559,-2.07738214710939,0.0992849634634318,-0.701558460337248,12143.5
"Arnbeg Kippen-S-1",0,0,0.0174468217035952,0,0,0.0283799664572211,18.77589414,213.2801958,29.54218125,225.4291204,-0.534188174996282,-0.140548595861811,-0.140897383505133,0.476654353509169,13546.88
"Arnbeg Kippen-S-2",0,0,0,0,0,0.00971283986537418,25.48010913,321.3864795,61.66310009,261.4441249,-1.61498747168703,-0.0393581228890391,0.133285562511498,0.370207801329364,10414.05
"Arnbeg Kippen-S-3",0,0,0,0,0,0.0159989915642764,24.45578465,381.3105494,27.69555112,285.7277722,-1.64496402621884,-0.0956528818154249,0.346502918549391,0.652402734388991,10075.01
"Arnbeg Kippen-S-4",0,0,0,0,0,0.0136366612500967,36.33126546,333.2276063,46.92666205,300.7364973,-1.84373518530236,0.137889001405637,0.19309037573229,0.490842746373876,10080.18
"Arnbeg Kippen-S-5",0,0,0,0,0,0,100.3125633,298.3606842,122.185536,301.003113,-3.3427757308879,0.784719514751773,0.132098659157997,-0.121893795775448,10057.43
"Arnbog Meigle-E-1",0,0,0.0478810627865371,0.0370337501084126,0,0.0314601650023229,20.3700801181041,310.760227891678,356.918879117462,351.779950528212,-0.265943447107388,1.74838664216128,1.16929579795245,0.00876797167966709,14873.73
"Arnbog Meigle-E-2",0,0,0.0774087987259143,0.0630465343282327,0,0.041959669522358,20.563105570704,230.421198987977,308.680489703222,430.770383416354,0.687074940283832,2.31774146716232,1.5805086551492,0.403953362026928,12846.86
"Arnbog Meigle-E-3",0,0,0.074480676138212,0.0562889324909102,0,0.0395458181140756,21.2908296474222,142.768713006482,232.434437766058,493.455079160916,0.648600038424111,2.35845777190932,1.16378240131061,0.594174900744084,10789.51
"Arnbog Meigle-E-4",0,0,0.0691756989551663,0.0624313733145286,0,0.0451059718026675,14.8568332696161,94.5708612186903,203.832846424128,566.04786492273,0.891413945820207,2.58500532275585,1.04772430853834,0.784794282248932,10245.65
"Arnbog Meigle-E-5",0.0226419207483229,0,0.14543842091182,0.0650591068084305,0,0.0762383693853486,12.0913307340622,38.2516081751692,223.752528565532,646.470271907265,2.82408342772752,3.5719225210565,1.15776642217249,1.44496653473446,10091.9
"Arnbog Meigle-N-1",0,0,0,0,0,0.010410234700094,25.8119674887744,307.93799500262,323.863926170897,297.901019332111,-1.71601589444199,0.957153886676046,0.134126045871411,-0.389824497756073,14527.05
"Arnbog Meigle-N-2",0,0,0,0,0,0.0137403154318802,24.782477000438,314.594505053203,216.365759650918,176.557105013666,-1.40780698697936,0.0954893231196496,0.0735060770386537,-0.2463296165314,10279.24
"Arnbog Meigle-N-3",0,0,0,0,0,0.00991093743801325,26.6340561165963,332.292907154921,123.416674734262,77.9711558012637,-1.37265693415904,-0.619550239178027,0.0816973753412651,-0.147672705143598,10082.8
"Arnbog Meigle-N-4",0,0,0,0,0.100740216784889,0.0310363034988443,15.3038826562193,331.418873970463,48.5229066001314,20.2006723405921,-0.648945930190936,-1.34681602764213,-0.0150202646609937,0.547717931843573,10037.6
"Arnbog Meigle-N-5",0,0,0,0,0.0830104081029955,0.019943210388947,23.7976221613893,331.728013260507,56.9491916557545,18.2902000442128,-1.03523510548498,-1.24962392120073,0.0125820118109423,0.344970607570309,10022.96
"Arnbog Meigle-S-1",0,0,0.0522411912770299,0.0405509789442998,0,0.0344691089838542,18.3293693487864,316.931871171621,360.217055542868,349.22378212484,-0.0813642922729876,1.77720843890529,1.28030096253427,0.0519720489718005,13515.58
"Arnbog Meigle-S-2",0,0,0.0155258281270258,0.0128275489623615,0,0.0179072934446828,22.0748263652775,333.276401018791,381.822365154903,468.400220560677,-1.51517558716861,1.9821662037816,0.655678713801761,-0.0760208560299782,10258.39
"Arnbog Meigle-S-3",0,0,0,0,0,0.00993350877836888,26.3873882092339,370.808596093845,306.449019314778,557.367151019596,-2.32180524997221,1.94876102812309,0.499808845776133,0.230178905172869,10081.03
"Arnbog Meigle-S-4",0,0,0,0,0,0.00996045509027378,26.3331293563989,399.321073207027,216.443599564627,569.253242051465,-2.38278558008258,1.69078044413351,0.598526035310818,0.572421221377956,10036.69
"Arnbog Meigle-S-5",0,0,0,0,0,0.00997060601888159,26.298697777029,383.893399775045,127.101412805797,569.478599922528,-2.3167043600794,1.42136489945812,0.532259038424393,0.827121009574577,10022.46
"Arnbog Meigle-W-1",0,0,0.0548054068416288,0.0414265636402765,0,0.0333322913673519,21.3529341146283,331.075786797225,363.924944819672,352.023138263807,-0.162871855816577,1.82621965604802,1.37605950056165,0.059757486229302,16635.22
"Arnbog Meigle-W-2",0,0,0.0839534022960633,0.0657118880940378,0,0.0432218910933422,22.3844294879564,336.500167466497,385.894441641511,386.718526087015,0.578670886079435,2.35382940150798,2.05408545944326,0.270575560744374,12536.24
"Arnbog Meigle-W-3",0,0,0.0716818404123246,0.0616361310710658,0,0.0493218840525187,14.641790677756,227.304881431656,380.816167161917,403.106118245373,0.896923859719432,2.36024733867761,1.4668535481637,0.168201231125153,10632.4
"Arnbog Meigle-W-4",0,0,0.0714959233421817,0.0609359177659412,0,0.0399814512553318,19.8788471416018,125.925331681303,347.523286449158,397.271781735391,0.862604002007084,2.33370754114893,1.10128734834884,0.0311478873258492,10329.54
"Arnbog Meigle-W-5",0.0760770772519636,0,0.0761948603387049,0.054836860609606,0,0.0610459923323211,16.612827489328,37.829997987497,320.201557785883,382.303777829986,2.32164926594426,2.59452919687754,-0.957574134615834,0.394046616483177,10188.22
"Auld Dalbrack-E-1",0.0173827795289319,0,0.0666454037509444,0.0513547844327783,0.0016805083174438,0.0563340427121702,14.5722024586787,32.3935816021263,50.4315561865061,139.008936667355,2.05431887369293,0.35185548201925,-0.0110403651505912,0.504938548637051,14453.96
"Auld Dalbrack-E-2",0,0.0780849311035569,0.0474945143676652,0.195204149884089,0.0356959930995953,0.0791411681965031,9.7832887269307,97.7011996991427,22.901649766432,42.8485356236199,3.7816218524395,0.10183629453861,2.5146835872787,0.426084201872176,11616.71
"Auld Dalbrack-E-3",0,0.56534217359508,0.05823380965869,0.168747279773954,0.207640220559135,0.0520921437404453,10.4709911325536,201.748775669235,31.866842071851,5.2084515167648,3.30731739191065,-2.40689863257502,3.22311280784211,-0.716629340882867,10132.43
"Auld Dalbrack-E-4",0,0.79729168682992,0.0213891795915008,0.0379771681113355,0.028289761107277,0.0378306359045515,13.3214464670863,301.461820828536,78.8157196220403,1.14583304601783,1.18854659097454,-3.87668184257234,1.61083934521689,-2.56062198412198,11055.59
"Auld Dalbrack-E-5",0,0.918769385206151,0,0,0,0.0198810701554305,20.3416696248806,395.562588140277,139.507148922951,0.186302599408428,-0.103789502896636,-4.4862972465123,1.36762497108409,-3.4107978224185,10320.37
"Auld Dalbrack-N-1",0.00452897602834441,0,0,0,0,0.0167958559757219,20.6092362225913,57.5682355512994,91.3190482344344,179.018684240376,-0.550482161515916,-0.0840992435431326,-0.974880565053616,-0.176165986653135,13378.3
"Auld Dalbrack-N-2",0,0,0,0,0.0257666686051856,0.0234385698983028,18.9390428505946,141.997869173277,125.936863376084,262.437236520056,-0.797575926308167,0.232448330869316,-0.538310578812928,0.127733091507268,10661.06
"Auld Dalbrack-N-3",0,0,0,0,0.540879994673616,0.0131095618098291,16.8464914371109,206.432175786165,109.020958819474,284.09113781264,-1.43482211634108,-0.77325391493143,-0.319146728364438,2.24874395581974,10513.7
"Auld Dalbrack-N-4",0,0,0,0,0.94849965690271,0.00753423773315472,30.9974947873249,273.171628089014,138.415947666864,296.93512957111,-2.24857400201658,-1.36761724219225,-0.0835142476950502,3.76748246989105,10070.03
"Auld Dalbrack-N-5",0,0,0,0,1,0,101.129620548374,339.93483811612,179.761885806071,232.223924446442,-3.90674637294511,-1.24112592334037,0.171089055344526,3.50340981930842,10038.66
"Auld Dalbrack-S-1",0.0255329507628694,0,0.0962861100883465,0.0298963696490482,0.0116500232919097,0.063255673292147,12.0778037584246,27.6277191399043,45.0530457472589,161.552950555729,2.45737776259893,0.475533146490358,-0.221092740089261,0.811234922767506,14747.61
"Auld Dalbrack-S-2",0,0,0.0590642338000263,0,0.120556640730234,0.0286316094980363,20.6250440581628,46.8926914889783,40.5138447969223,144.804835983387,0.459778150809286,-0.300375511662739,-0.368330592828518,0.710478383895403,13919.93
"Auld Dalbrack-S-3",0,0,0,0,0,0.0111055577867046,26.3142957875407,119.486499288495,138.75344540667,71.2110995172515,-0.810053653726553,-0.428722757266509,-0.691831853245056,-0.507192466501997,10184.09
"Auld Dalbrack-S-4",0,0.124786707819705,0,0,0,0.0111372972051164,31.4515870494202,195.187025633065,123.303390752844,34.0079308574182,-0.900477063952638,-1.14080781386823,-0.285643611808364,-0.87898406312315,10085.93
"Auld Dalbrack-S-5",0,0.488438434702115,0.0650764185076618,0.000534506527051306,0,0.0295969303200569,13.5098377546975,257.594495146551,67.1807408468245,9.29029375769549,0.987440576470549,-2.60039693791268,0.992619712202911,-1.45063248247598,10046.65
"Auld Dalbrack-W-1",0.0264015873906215,0,0.0934702434372897,0.0185648979133947,0.0450288871438187,0.0643278831052277,12.8984509477211,28.4428326018912,39.1168228867829,172.445942913726,2.27805353185512,0.365417096560881,-0.431758448199683,0.970295061091626,14262.4
"Auld Dalbrack-W-2",0,0,0.140706759091618,0.00681560417287364,0.648618796265811,0.053447126104608,12.8452154996075,103.244623856113,45.1564896609925,186.944507315326,1.77072576389333,-0.697918494903577,0.699698099635196,3.48174390112734,17889.83
"Auld Dalbrack-W-3",0,0,0.0703270120115132,0.0134556787762503,0.166293630117521,0.041127872710966,15.5149541123487,205.290472327013,67.1933260291212,215.084847628762,0.56430633268981,-0.0161488641311641,0.528515998325365,1.32384188268717,18965.97
"Auld Dalbrack-W-4",0,0,0.0509925110136425,0,0.00537002836575849,0.0225328133428499,20.3193406207772,222.06899110223,82.8388854037627,234.360312119946,-0.297373041940138,0.237923791697446,0.256337448686928,0.475982286019543,10325.83
"Auld Dalbrack-W-5",0,0,0.050222486582249,0,0.340428638082246,0.0356816986907274,12.0675298847312,206.519829032081,176.155606962043,166.175312652816,0.0672668128321676,-0.421844698704846,0.110510918200789,1.45023688083861,10137.69
"Baldinnies-N-1",0,0,0.0106510163570252,0,0,0.0408148868066839,12.7831105465102,266.510280130341,135.389952205886,232.714136535489,-0.427208366778419,0.115352727921132,-0.0279399705687571,0.312059205564893,13324.55
"Baldinnies-N-2",0,0,0.0487513264844535,0,0.162043056333981,0.0673960790115308,15.0985074272507,164.320166756416,38.4915961327665,164.611319930381,0.876757826217148,-0.465366731959918,-0.118487824730689,1.3116709686359,14059.72
"Baldinnies-N-3",0.00315021914185143,0,0.0255785820316008,0,0.259593729144546,0.0574875373527242,13.3895210808096,61.5065304582251,24.6660169787908,98.6026698304898,0.749673504132281,-1.01611198773375,-0.822237791340205,1.30361458118033,11357.94
"Baldinnies-N-4",0.0692030168392129,0,0.0826175438712789,0.00915956401337061,0.140874492263176,0.104507194906308,7.50647707288969,28.3427508657072,24.1180524636078,84.9002662380514,3.46294373027536,-0.157106517915588,-1.74293192947983,1.60406707533651,12068.26
"Baldinnies-N-5",0.00437495938103836,0,0.0277936731112777,0,0,0.0854004752220371,8.04401597903626,32.5957877476077,19.6847413106907,92.4928989184062,1.6884016164184,-0.543169899066102,-0.968825669260557,0.478797869826559,6308.63
"Baldinnies-S-1",0,0,0.01818320177369,0,0,0.0423835947387112,14.0483122317605,293.912295302563,132.593931363506,213.504971550825,-0.356012804247429,0.0529800766169054,0.135097609491848,0.366062153591039,14586.54
"Baldinnies-S-2",0,0,0.00389677905105923,0,0,0.0355244032333481,16.2838239570787,351.588776224227,93.2626548818936,129.543094383132,-0.718203037222487,-0.540463508838725,0.161886126453222,0.294969471638659,13387.98
"Baldinnies-S-3",0,0,0,0,0.0134605585385516,0.0265988394201664,16.6179622747438,332.885454256352,102.696983092649,110.513719638947,-0.889667170801929,-0.625279296773807,0.0613483189116576,0.17713423701322,10518.88
"Baldinnies-S-4",0,0,0,0,0,0.0200264324774701,18.1359791733482,260.687903003311,102.328308835379,110.418305683553,-0.867780624969815,-0.537407289401358,-0.185445188987424,-0.0277177522270346,10441.7
"Baldinnies-S-5",0,0,0,0,0.0311837124811965,0.0411304380882042,9.64822714819088,193.419638782344,86.429350819235,93.6642562695051,-0.0868109922834601,-0.702771232893611,-0.486120286709818,0.184516932388066,9207.05
"Baldinnies-W-1",0,0,0,0,0,0.0238887482368259,18.0746527215007,309.956835170658,184.341878740739,256.301328027029,-1.17939888498548,0.29919859799454,0.0733262351182549,0.0856237453696628,13271.52
"Baldinnies-W-2",0,0,0,0,0,0.00978076153637059,29.4414324016424,409.118782004021,283.277531179635,324.014170454271,-2.08270747611469,0.878662601047292,0.512009932489511,-0.0869267384065951,10227.22
"Baldinnies-W-3",0,0,0,0,0,0.00992564457590789,29.4753590469193,470.927140662247,304.612315046086,305.823784580528,-2.2091087414773,0.819733004760708,0.727949962810483,-0.0961504788714892,10067.86
"Baldinnies-W-4",0,0,0,0,0,0.00999667999623403,29.8074197144486,437.09752798501,251.379138349269,207.745379155038,-1.95012969015349,0.26707538541558,0.54671988869038,-0.162793671598402,10090.35
"Baldinnies-W-5",0,0,0,0,0,0.00972115089973478,27.956858949539,403.59959390279,153.871199306082,110.212538653582,-1.64247790089432,-0.436998434924225,0.361369680843603,-0.085037839326692,10410.29
"Barn Owl Lodge-N-1",0.00255605221176243,0.014732977915505,0.00672843155743345,0.0108657703069811,0,0.0299953873833467,16.51145553,60.50814893,148.735895,75.35768841,0.14847379691394,-0.323394531877834,-0.750739012042773,-0.462815323809298,15696.08
"Barn Owl Lodge-N-2",0,0.0527392418685477,0.0980417772299287,0.0789407139471068,0,0.056665517649486,15.84986374,133.5237521,256.4837578,78.19672717,2.42118795392439,0.73002748639766,1.51376003143265,-0.197123665928495,15462.49
"Barn Owl Lodge-N-3",0,0.0116451082375083,0.0640514595554769,0.0739846455667366,0,0.0454221700176191,16.32155099,265.7333128,274.9657926,50.35529211,1.35418947126272,0.502352550224369,1.53000884156377,-0.206691143192715,10403.51
"Barn Owl Lodge-N-4",0,0.0196159317866861,0.0642206987997293,0.0835152692667161,0,0.0494251868085322,15.38580313,370.6002849,174.331282,44.45343022,1.34705721875806,0.0983351359499488,2.03770462542774,0.251389065980078,10860.05
"Barn Owl Lodge-N-5",0,0,0.0570067119392796,0.0818825781318452,0,0.0398768723576132,17.81244804,476.2829699,68.5567265,131.5160544,0.597222531959519,0.0806035658518277,2.35156002207077,0.855918674325403,10385.97
"Barn Owl Lodge-NE-1",0.00263246129225504,0.0151733966558818,0.00692956722520076,0.0111905850796136,0,0.0309202656869956,16.0188535,58.69449227,146.6887621,75.29937935,0.189598666170557,-0.329405575049467,-0.753836531602419,-0.451520950270488,15240.49
"Barn Owl Lodge-NE-2",0,0.166873576922306,0.141033493939444,0.0695747128322641,0,0.0728178260021475,12.87157506,57.19154856,218.363928,31.03454923,3.67730807803304,0.20632974540444,1.61657160277202,-0.363307575000821,10970.94
"Barn Owl Lodge-NE-3",0,0,0.100732543852668,0,0,0.0316620437857028,18.96529103,49.83096172,156.340367,90.81038477,1.21722796299221,0.282971734078888,0.0563267931208278,0.0124256615005522,10303.82
"Barn Owl Lodge-NE-4",0,0.102943830788241,0.121000132890893,0,0,0.0384391865490615,16.97277127,62.9850565,58.57676705,39.90611529,1.85382746516772,-0.542092018337668,0.38374702543272,0.0234582927184749,10083.46
"Barn Owl Lodge-NE-5",0,0.276465477176746,0.123955828567965,0,0,0.0349390773707288,17.37192275,88.45408094,22.47142945,25.98008485,1.96867775179541,-1.38108858274069,0.712449563792679,-0.478116756517673,9897.8
"Barn Owl Lodge-SE-1",0.0165217016879091,0,0.0014876851532897,0.0100183717992881,0,0.036893587093811,12.45482425,37.72891985,105.6281717,89.72494105,0.45340832302619,-0.313254756537036,-1.23161707440871,-0.199923335738815,13934.4
"Barn Owl Lodge-SE-2",0.0190853291082785,0,0.0876173613080861,0.0581441656710474,0.312704674969702,0.0768713583494017,7.745329989,41.57023957,63.95846424,103.9810427,2.83553196625111,-0.215032111442213,0.214857408877694,1.88428783854841,10470.87
"Barn Owl Lodge-SE-3",0,0,0.030436917521836,0.0678216618638309,0,0.0562363292777891,14.08081339,109.8453056,130.1622891,98.88647471,1.4462916290723,0.191217651238477,0.505211278711294,0.0651931503149594,10080.85
"Barn Owl Lodge-SE-4",0,0.145322967571837,0.0318710021957043,0.0521474520929274,0,0.0507633103624209,14.31501679,178.1480857,199.8430244,22.4675603,1.27619497103648,-0.607902538235201,0.690779844061687,-0.742090162037239,14268.77
"Barn Owl Lodge-SE-5",0,0.0424814719977408,0.0327040881791149,0.0586021086651154,0,0.0514464084503491,13.08549191,293.0640856,232.3754718,41.16076061,0.959911436861133,-0.0905541064724145,1.09649713289892,-0.262568127711382,17847.31
"Barn Owl Lodge-SW-1",0.00274706652050337,0,0,0,0,0.0202222987578631,19.62563376,73.89260191,128.467417,118.0748511,-0.427579937060012,-0.249302065614053,-0.912606654752607,-0.360140586440819,14604.67
"Barn Owl Lodge-SW-2",0,0,0,0,0,0.0154700097491528,20.573727,152.1760358,134.4259668,237.7435198,-0.964560049662998,0.201174422417184,-0.49576061240234,-0.0878933113549308,10339.36
"Barn Owl Lodge-SW-3",0,0,0,0,0,0.0139561773260131,21.36837062,101.6694113,194.0874205,339.6163817,-1.07560028510171,0.864409419879495,-0.613337950006701,-0.170151843216518,10101.62
"Barn Owl Lodge-SW-4",0,0,0,0,0,0.0205863651154251,15.39725139,65.42397438,276.5197868,436.9145576,-0.919997420258313,1.53235782757707,-0.697771494832319,-0.231651090969688,10049.37
"Barn Owl Lodge-SW-5",0.0164871803255624,0,0,0,0,0.0272286179403113,19.21104594,40.31344678,323.6143493,519.7388902,-0.797600976315169,2.15527503518205,-1.10600891777018,-0.174153262732304,10092.69
"Bogbank-E-1",0,0,0.00968473807185669,0,0,0.0270030112737776,18.5384857350605,190.835336931012,41.6101574235184,220.311462010234,-0.599491072873536,-0.150392319077653,-0.300207461490013,0.352445224982117,15946.74
"Bogbank-E-2",0,0,0,0,0,0.0127379208287636,28.7875687237011,147.405510631488,117.266321575736,108.764944837332,-0.95180356078661,-0.345055534411364,-0.575226184588669,-0.329234706284896,13521.83
"Bogbank-E-3",0,0.0601090167686098,0,0,0,0.0149234196918631,27.4953040057133,153.037638125914,146.259037865436,56.4689561107952,-0.75316816603408,-0.714443117369713,-0.511059841917309,-0.700986407269505,13218.15
"Bogbank-E-4",0,0,0.0182795105430115,0,0,0.0284254246565261,16.9387116570979,160.457841720107,153.966869738144,141.60964735801,-0.252833844894244,-0.0642523585751317,-0.354549107250064,-0.128983464029865,13044.66
"Bogbank-E-5",0,0,0.0160959217562991,0,0,0.0281733111921791,16.5189581228339,220.349575331236,123.266852103605,102.844791306113,-0.351781907166421,-0.387910636057581,-0.184529381857559,-0.0292784818038765,11471.85
"Bogbank-NW-1",0,0,0.00285423037716616,0,0,0.0202042631657544,22.5397583433201,215.537569412184,37.101536647569,267.449920356989,-1.04652285977826,-0.00263032890709464,-0.241174209153829,0.397421953825104,15401.7
"Bogbank-NW-2",0,0,0,0,0,0.0188676160629398,20.0553274532407,272.140956956826,68.8463621404719,339.690647407832,-1.33194709869875,0.325364535065516,-0.0218216573568824,0.502019645099823,15903.44
"Bogbank-NW-3",0,0,0,0,0,0.0140264146828753,21.6659508624254,184.759658081002,200.943847064737,268.703846700898,-1.16856141409964,0.521657080357027,-0.350215942438522,-0.202772359998252,11647.31
"Bogbank-NW-4",0,0,0,0,0,0.0125237241374147,22.5733529751811,78.4913585231747,263.979652129041,239.74853390265,-0.925835302361285,0.689570092738451,-0.73917430850243,-0.618833704600751,10685.32
"Bogbank-NW-5",0.00402729056848837,0,0.0424985136306273,0.0654573770898429,0,0.0583107778503529,17.9070000603978,74.022151330702,185.63486901728,178.345002842953,1.52202338923064,0.825779828138052,0.424181724647164,0.0580858388283473,13304.23
"Bogbank-SE-1",0,0,0.0150953342665513,0,0,0.0329782118547172,17.7399706007145,190.666543942364,32.4464624948796,236.80727895119,-0.415186296703094,-0.0817058843289891,-0.249456152151073,0.478989492678163,14037.45
"Bogbank-SE-2",0,0,0.0432434494964764,0,0,0.0721516646658781,15.9734071716243,107.699916333933,22.5818324835158,240.356725478083,0.988746531426052,0.133462296803568,-0.336104798838317,0.793320142118528,10220.97
"Bogbank-SE-3",0,0,0.0414739814048581,0,0,0.0558172156561598,16.4050963047056,86.4107485305281,22.4182782066593,224.850051416163,0.703705514708922,0.0688656726222799,-0.408270111451178,0.616709407442146,10066.07
"Bogbank-SE-4",0,0,0.0445169691965906,0,0,0.0510122886578201,17.2743664352748,75.3947805227222,25.248937279812,135.636126792521,0.804634750200286,-0.270258146547549,-0.455004814909943,0.406325069307921,10028.76
"Bogbank-SE-5",0.108205266059477,0.0326734432593254,0.0653487089998679,0,0,0.11606927251106,7.1094535932997,19.5348555275643,24.4184170985708,42.8118909350018,3.95227973021608,-0.146686610310493,-2.92334618650532,0.978941121179222,10974.05
"Bogbank-W-1",0,0,0.00285453433298312,0,0,0.0202064147802022,22.536381741775,215.535901354672,37.0993292923561,267.446037373749,-1.04639606865225,-0.00266992829252949,-0.241185152701227,0.397447448008037,15400.06
"Bogbank-W-2",0,0,0,0,0,0.0258989295248366,18.2110137005305,310.811901774358,25.5158433252426,362.619667922504,-1.27271780169883,0.246370389552839,0.110928244090244,0.787841061566105,10533.64
"Bogbank-W-3",0,0,0,0,0,0.0268042272902337,22.3079725034156,392.750017311527,22.5433940953012,345.300017883853,-1.50893651342327,0.12291012499169,0.397692792523653,0.874405225740575,10152.13
"Bogbank-W-4",0,0,0,0,0,0.00636104269918007,27.4642660418429,444.323234799257,97.6904591463666,300.198470397249,-2.10235860567904,0.148824614255998,0.610074649842858,0.479224749457757,15786.72
"Bogbank-W-5",0,0,0,0,0,0.0196504753789545,16.1171310394255,469.098624579607,153.266479803847,277.831587745776,-1.64550088156557,0.148862772216469,0.66363276803285,0.43185624339126,13977.27
"Brockhouse-NE-1",0,0.00794904520293889,0.0143689621870166,0,0,0.023828617987163,16.3490576853131,164.172208188241,239.359707423929,50.8101622652211,-0.260802872516486,-0.237815539576198,-0.401597949588848,-0.630546999534034,14040.68
