ob_end_time, id_type, id, ob_hour_count, version_num, met_domain_name, src_id, rec_st_ind, max_air_temp, min_air_temp, min_grss_temp, min_conc_temp, max_air_temp_q, min_air_temp_q, min_grss_temp_q, min_conc_temp_q, meto_stmp_time, midas_stmp_etime, max_air_temp_j, min_air_temp_j, min_grss_temp_j, min_conc_temp_j
30/08/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,18.3,13.1, , ,6,6, , , 2013-08-30 09:09,0, , , ,
31/08/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,18.5,13.8, , ,1,1, , , 2013-09-02 08:37,0, , , ,
31/08/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,18.5,13.8, , ,6,6, , , 2013-09-02 08:37,0, , , ,
01/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,19.9,10.8, , ,1,1, , , 2013-09-02 08:38,0, , , ,
01/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,19.9,10.8, , ,6,6, , , 2013-09-02 08:38,0, , , ,
02/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,18.4,13.6, , ,1,1, , , 2013-09-02 09:22,0, , , ,
02/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,18.4,13.6, , ,6,6, , , 2013-09-02 09:22,0, , , ,
03/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,20.8,15.8, , ,1,1, , , 2013-09-03 10:27,0, , , ,
03/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,20.8,15.8, , ,6,6, , , 2013-09-03 10:27,0, , , ,
04/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,22.2,12.9, , ,1,1, , , 2013-09-04 10:34,0, , , ,
04/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,22.2,12.9, , ,6,6, , , 2013-09-04 10:34,0, , , ,
05/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,22.3,12.8, , ,1,1, , , 2013-09-05 12:07,0, , , ,
05/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,22.3,12.8, , ,6,6, , , 2013-09-05 12:07,0, , , ,
06/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,19.3,8.6, , ,1,1, , , 2013-09-06 10:30,0, , , ,
06/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,19.3,8.6, , ,6,6, , , 2013-09-06 10:30,0, , , ,
07/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.8,8.1, , ,1,1, , , 2013-09-09 08:31,0, , , ,
07/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.8,8.1, , ,6,6, , , 2013-09-09 08:31,0, , , ,
08/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.8,8.1, , ,1,1, , , 2013-09-09 08:33,0, , , ,
08/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.8,8.1, , ,6,6, , , 2013-09-09 08:33,0, , , ,
09/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,17.2,7.8, , ,1,1, , , 2013-09-09 09:23,0, , , ,
09/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,17.2,7.8, , ,6,6, , , 2013-09-09 09:23,0, , , ,
10/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,17.4,10.3, , ,1,1, , , 2013-09-10 09:09,0, , , ,
10/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,17.4,10.3, , ,6,6, , , 2013-09-10 09:09,0, , , ,
11/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,20,11.1, , ,1,1, , , 2013-09-11 10:07,0, , , ,
11/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,20,11.1, , ,6,6, , , 2013-09-11 10:07,0, , , ,
12/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.8,11.9, , ,1,1, , , 2013-09-12 09:28,0, , , ,
12/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.8,11.9, , ,6,6, , , 2013-09-12 09:28,0, , , ,
13/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,19.2,10, , ,1,1, , , 2013-09-13 10:02,0, , , ,
13/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,19.2,10, , ,6,6, , , 2013-09-13 10:02,0, , , ,
14/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,16,6.5, , ,1,1, , , 2013-09-16 07:55,0, , , ,
14/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,16,6.5, , ,6,6, , , 2013-09-16 07:55,0, , , ,
15/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,16,6, , ,1,1, , , 2013-09-16 08:05,0, , , ,
15/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,16,6, , ,6,6, , , 2013-09-16 08:05,0, , , ,
16/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.7,5.7, , ,1,1, , , 2013-09-16 09:57,0, , , ,
16/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.7,5.7, , ,6,6, , , 2013-09-16 09:57,0, , , ,
17/09/2013 09:00, DCNN,6297,24,0, DLY3208,963,1012,16.7,5.6, , ,1,1, , , 2013-09-17 11:57,0, , , ,
17/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.7,5.6, , ,1,1, , , 2013-09-17 11:57,0, , , ,
17/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1022,13,5.6, , ,2006,6, , , 2013-12-10 15:20,0, , , ,
18/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,14.5,7.1, , ,1,1, , , 2013-09-18 10:00,0, , , ,
18/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,14.5,7.1, , ,6,6, , , 2013-09-18 10:00,0, , , ,
19/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,14.5,8.3, , ,1,1, , , 2013-09-19 09:32,0, , , ,
19/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,14.5,8.3, , ,6,6, , , 2013-09-19 09:32,0, , , ,
20/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1001,12.7,8.8, , ,0,0, , , 2013-09-20 09:40,0, , , ,
20/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1001,12.7,8.8, , ,6,6, , , 2013-09-20 09:40,0, , , ,
21/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.5,11, , ,1,1, , , 2013-09-23 07:52,0, , , ,
21/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.5,11, , ,6,6, , , 2013-09-23 07:52,0, , , ,
22/09/2013 09:00, DCNN,6297,24,0, DLY3208,963,1012,17.8,11, , ,1,1, , , 2013-09-23 07:55,0, , , ,
22/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,17.8,11, , ,1,1, , , 2013-09-23 07:55,0, , , ,
22/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1022,17.8,14, , ,6,2006, , , 2013-12-11 10:28,0, , , ,
23/09/2013 09:00, DCNN,6297,24,0, DLY3208,963,1012,20.5,10.9, , ,1,1, , , 2013-09-23 10:09,0, , , ,
23/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,20.5,10.9, , ,1,1, , , 2013-09-23 10:09,0, , , ,
23/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1022,20.5,9, , ,6,2006, , , 2013-12-11 10:28,0, , , ,
24/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,18.6,13.8, , ,1,1, , , 2013-09-24 09:23,0, , , ,
24/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,18.6,13.8, , ,6,6, , , 2013-09-24 09:23,0, , , ,
25/09/2013 09:00, DCNN,6297,24,0, DLY3208,963,1012,18.6,12.4, , ,1,1, , , 2013-09-25 10:11,0, , , ,
25/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,18.6,12.4, , ,1,1, , , 2013-09-25 10:11,0, , , ,
25/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1022,15,12.4, , ,2006,6, , , 2013-12-11 10:28,0, , , ,
26/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,13,7.5, , ,1,1, , , 2013-09-26 09:20,0, , , ,
26/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,13,7.5, , ,6,6, , , 2013-09-26 09:20,0, , , ,
27/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,14.7,11.7, , ,1,1, , , 2013-09-27 13:03,0, , , ,
27/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,14.7,11.7, , ,6,6, , , 2013-09-27 13:03,0, , , ,
28/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.7,10.5, , ,1,1, , , 2013-09-30 07:15,0, , , ,
28/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.7,10.5, , ,6,6, , , 2013-09-30 07:15,0, , , ,
29/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,19,10.5, , ,1,1, , , 2013-09-30 07:17,0, , , ,
29/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,19,10.5, , ,6,6, , , 2013-09-30 07:17,0, , , ,
30/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,19.1,10.7, , ,1,1, , , 2013-09-30 12:49,0, , , ,
30/09/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,19.1,10.7, , ,6,6, , , 2013-09-30 12:49,0, , , ,
01/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.5,11.2, , ,1,1, , , 2013-10-01 12:02,0, , , ,
01/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.5,11.2, , ,6,6, , , 2013-10-01 12:02,0, , , ,
02/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.5,12.3, , ,1,1, , , 2013-10-02 10:58,0, , , ,
02/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.5,12.3, , ,6,6, , , 2013-10-02 10:58,0, , , ,
03/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,16,12.7, , ,1,1, , , 2013-10-03 14:25,0, , , ,
03/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,16,12.7, , ,6,6, , , 2013-10-03 14:25,0, , , ,
04/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,20,13.2, , ,1,1, , , 2013-10-04 09:55,0, , , ,
04/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,20,13.2, , ,6,6, , , 2013-10-04 09:55,0, , , ,
05/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,17.5,11.5, , ,1,1, , , 2013-10-07 13:24,0, , , ,
05/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,17.5,11.5, , ,6,6, , , 2013-10-07 13:24,0, , , ,
06/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.9,13.1, , ,1,1, , , 2013-10-07 13:26,0, , , ,
06/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.9,13.1, , ,6,6, , , 2013-10-07 13:26,0, , , ,
07/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,18.9,15.4, , ,1,1, , , 2013-10-07 13:27,0, , , ,
07/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,18.9,15.4, , ,6,6, , , 2013-10-07 13:27,0, , , ,
08/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,20.9,13.6, , ,1,1, , , 2013-10-08 10:13,0, , , ,
08/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,20.9,13.6, , ,6,6, , , 2013-10-08 10:13,0, , , ,
09/10/2013 09:00, DCNN,6297,24,0, DLY3208,963,1012,20,9.4, , ,1,1, , , 2013-10-09 13:26,0, , , ,
09/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,20,9.4, , ,1,1, , , 2013-10-09 13:26,0, , , ,
09/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1022,15,9.4, , ,2006,6, , , 2014-01-23 16:25,0, , , ,
10/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.4,7.2, , ,1,1, , , 2013-10-10 13:46,0, , , ,
10/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.4,7.2, , ,6,6, , , 2013-10-10 13:46,0, , , ,
11/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.7,4.8, , ,1,1, , , 2013-10-11 10:14,0, , , ,
11/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.7,4.8, , ,6,6, , , 2013-10-11 10:14,0, , , ,
12/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,11.8,8.5, , ,1,1, , , 2013-10-14 13:25,0, , , ,
12/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,11.8,8.5, , ,6,6, , , 2013-10-14 13:25,0, , , ,
13/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,14.5,8.8, , ,1,1, , , 2013-10-14 13:26,0, , , ,
13/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,14.5,8.8, , ,6,6, , , 2013-10-14 13:26,0, , , ,
14/10/2013 09:00, DCNN,6297,24,0, DLY3208,963,1012,14,9.2, , ,1,1, , , 2013-10-14 13:27,0, , , ,
14/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,14,9.2, , ,1,1, , , 2013-10-14 13:27,0, , , ,
14/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1022,12,9.2, , ,2006,6, , , 2014-01-23 16:25,0, , , ,
15/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.3,9.3, , ,1,1, , , 2013-10-15 13:14,0, , , ,
15/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.3,9.3, , ,6,6, , , 2013-10-15 13:14,0, , , ,
16/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.8,4.2, , ,1,1, , , 2013-10-16 11:25,0, , , ,
16/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.8,4.2, , ,6,6, , , 2013-10-16 11:25,0, , , ,
17/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,12,8.2, , ,1,1, , , 2013-10-17 08:59,0, , , ,
17/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,12,8.2, , ,6,6, , , 2013-10-17 08:59,0, , , ,
18/10/2013 09:00, DCNN,6297,24,0, DLY3208,963,1012,10.9,9, , ,1,151, , , 2013-10-18 10:33,0, , , ,
18/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1022,10.9,8.9, , ,1,2301, , , 2013-10-21 10:50,0, , , ,
18/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1022,10.9,8.9, , ,6,2006, , , 2013-10-21 10:50,0, , , ,
19/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,13,10, , ,1,1, , , 2013-10-21 12:14,0, , , ,
19/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,13,10, , ,6,6, , , 2013-10-21 12:14,0, , , ,
20/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,14,11.5, , ,1,1, , , 2013-10-21 12:15,0, , , ,
20/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,14,11.5, , ,6,6, , , 2013-10-21 12:15,0, , , ,
21/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,14.8,11, , ,1,1, , , 2013-10-21 12:16,0, , , ,
21/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,14.8,11, , ,6,6, , , 2013-10-21 12:16,0, , , ,
22/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.3,11.3, , ,1,1, , , 2013-10-22 10:08,0, , , ,
22/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,15.3,11.3, , ,6,6, , , 2013-10-22 10:08,0, , , ,
23/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.8,12.6, , ,1,1, , , 2013-10-23 13:06,0, , , ,
23/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.8,12.6, , ,6,6, , , 2013-10-23 13:06,0, , , ,
24/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.8,7.8, , ,1,1, , , 2013-10-24 09:53,0, , , ,
24/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.8,7.8, , ,6,6, , , 2013-10-24 09:53,0, , , ,
25/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,14,7.5, , ,1,1, , , 2013-10-25 12:46,0, , , ,
25/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,14,7.5, , ,6,6, , , 2013-10-25 12:46,0, , , ,
26/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.1,11, , ,1,1, , , 2013-10-28 08:55,0, , , ,
26/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,16.1,11, , ,6,6, , , 2013-10-28 08:55,0, , , ,
27/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,13,8, , ,1,1, , , 2013-10-28 08:56,0, , , ,
27/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,13,8, , ,6,6, , , 2013-10-28 08:56,0, , , ,
28/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.1,8.5, , ,1,1, , , 2013-10-28 10:05,0, , , ,
28/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.1,8.5, , ,6,6, , , 2013-10-28 10:05,0, , , ,
29/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,13,6.2, , ,1,1, , , 2013-10-30 15:27,0, , , ,
29/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,13,6.2, , ,6,6, , , 2013-10-30 15:27,0, , , ,
30/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,11.9,5.2, , ,1,1, , , 2013-10-30 15:29,0, , , ,
30/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,11.9,5.2, , ,6,6, , , 2013-10-30 15:29,0, , , ,
31/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.8,7.2, , ,1,1, , , 2013-10-31 11:33,0, , , ,
31/10/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.8,7.2, , ,6,6, , , 2013-10-31 11:33,0, , , ,
01/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.7,6.4, , ,1,1, , , 2013-11-01 09:46,0, , , ,
01/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.7,6.4, , ,6,6, , , 2013-11-01 09:46,0, , , ,
02/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,11.3,2.5, , ,1,1, , , 2013-11-04 08:36,0, , , ,
02/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,11.3,2.5, , ,6,6, , , 2013-11-04 08:36,0, , , ,
03/11/2013 09:00, DCNN,6297,24,0, DLY3208,963,1012,11.4,2.4, , ,1,1, , , 2013-11-04 08:37,0, , , ,
03/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,11.4,2.4, , ,1,1, , , 2013-11-04 08:37,0, , , ,
03/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1022,9,2.4, , ,2006,6, , , 2014-03-04 09:23,0, , , ,
04/11/2013 09:00, DCNN,6297,24,0, DLY3208,963,1012,11.4,0.5, , ,1,1, , , 2013-11-04 10:47,0, , , ,
04/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,11.4,0.5, , ,1,1, , , 2013-11-04 10:47,0, , , ,
04/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1022,10,0.5, , ,2006,6, , , 2014-03-04 09:23,0, , , ,
05/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,10.2,-0.5, , ,1,1, , , 2013-11-05 09:11,0, , , ,
05/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,10.2,-0.5, , ,6,6, , , 2013-11-05 09:11,0, , , ,
06/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,5.7,-0.3, , ,1,1, , , 2013-11-06 10:18,0, , , ,
06/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,5.7,-0.3, , ,6,6, , , 2013-11-06 10:18,0, , , ,
07/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,8.2,3.7, , ,1,1, , , 2013-11-07 10:58,0, , , ,
07/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,8.2,3.7, , ,6,6, , , 2013-11-07 10:58,0, , , ,
08/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,9.6,5.7, , ,1,1, , , 2013-11-08 09:22,0, , , ,
08/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,9.6,5.7, , ,6,6, , , 2013-11-08 09:22,0, , , ,
09/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,10.5,2, , ,1,1, , , 2013-11-11 09:33,0, , , ,
09/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,10.5,2, , ,6,6, , , 2013-11-11 09:33,0, , , ,
10/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,6,0, , ,1,1, , , 2013-11-11 09:34,0, , , ,
10/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,6,0, , ,6,6, , , 2013-11-11 09:34,0, , , ,
11/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,10.1,1.2, , ,1,1, , , 2013-11-11 09:35,0, , , ,
11/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,10.1,1.2, , ,6,6, , , 2013-11-11 09:35,0, , , ,
12/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.3,6.1, , ,1,1, , , 2013-11-12 09:36,0, , , ,
12/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,13.3,6.1, , ,6,6, , , 2013-11-12 09:36,0, , , ,
13/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,10.6,6.3, , ,1,1, , , 2013-11-13 09:20,0, , , ,
13/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,10.6,6.3, , ,6,6, , , 2013-11-13 09:20,0, , , ,
14/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,10.2,5.9, , ,1,1, , , 2013-11-14 09:25,0, , , ,
14/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,10.2,5.9, , ,6,6, , , 2013-11-14 09:25,0, , , ,
15/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,9.9,5, , ,1,1, , , 2013-11-15 10:16,0, , , ,
15/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,9.9,5, , ,6,6, , , 2013-11-15 10:16,0, , , ,
16/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,11.3,9.6, , ,1,1, , , 2013-11-18 07:59,0, , , ,
16/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,11.3,9.6, , ,6,6, , , 2013-11-18 07:59,0, , , ,
17/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.3,1.3, , ,1,1, , , 2013-11-18 08:01,0, , , ,
17/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.3,1.3, , ,6,6, , , 2013-11-18 08:01,0, , , ,
18/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,6.3,1.7, , ,1,1, , , 2013-11-18 09:05,0, , , ,
18/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,6.3,1.7, , ,6,6, , , 2013-11-18 09:05,0, , , ,
19/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,8.5,-0.8, , ,1,1, , , 2013-11-19 09:14,0, , , ,
19/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,8.5,-0.8, , ,6,6, , , 2013-11-19 09:14,0, , , ,
20/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,7.5,0.8, , ,1,1, , , 2013-11-20 09:46,0, , , ,
20/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,7.5,0.8, , ,6,6, , , 2013-11-20 09:46,0, , , ,
21/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,8.4,3.1, , ,1,1, , , 2013-11-21 09:28,0, , , ,
21/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,8.4,3.1, , ,6,6, , , 2013-11-21 09:28,0, , , ,
22/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,6.6,-2.9, , ,1,1, , , 2013-11-22 11:13,0, , , ,
22/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,6.6,-2.9, , ,6,6, , , 2013-11-22 11:13,0, , , ,
23/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,4.9,-2.3, , ,1,1, , , 2013-11-23 09:10,0, , , ,
23/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,4.9,-2.3, , ,6,6, , , 2013-11-23 09:10,0, , , ,
24/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,7.5,-0.6, , ,1,1, , , 2013-11-25 09:19,0, , , ,
24/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,7.5,-0.6, , ,6,6, , , 2013-11-25 09:19,0, , , ,
25/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,7.5,-2.4, , ,1,1, , , 2013-11-25 09:21,0, , , ,
25/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,7.5,-2.4, , ,6,6, , , 2013-11-25 09:21,0, , , ,
26/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,8.1,-2, , ,1,1, , , 2013-11-26 09:22,0, , , ,
26/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,8.1,-2, , ,6,6, , , 2013-11-26 09:22,0, , , ,
27/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,11.4,7.7, , ,1,1, , , 2013-11-27 09:30,0, , , ,
27/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,11.4,7.7, , ,6,6, , , 2013-11-27 09:30,0, , , ,
28/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.5,2.8, , ,1,1, , , 2013-11-28 09:40,0, , , ,
28/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,12.5,2.8, , ,6,6, , , 2013-11-28 09:40,0, , , ,
29/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,9.4,3.2, , ,1,1, , , 2013-11-29 09:23,0, , , ,
29/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,9.4,3.2, , ,6,6, , , 2013-11-29 09:23,0, , , ,
30/11/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,7.5,2.5, , ,2006,2006, , , 2014-03-04 10:28,0, , , ,
01/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,9,3, , ,2006,2006, , , 2014-03-04 10:29,0, , , ,
02/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,11,1, , ,2006,2006, , , 2014-03-04 10:29,0, , , ,
03/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,9.8,7.3, , ,1,1, , , 2013-12-03 09:12,0, , , ,
03/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,9.8,7.3, , ,6,6, , , 2013-12-03 09:12,0, , , ,
04/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,10.6,3.1, , ,1,1, , , 2013-12-04 09:51,0, , , ,
04/12/2013 09:00, DCNN,6297,24,1, DLY3208,963,1011,10.6,3.1, , ,6,6, , , 2013-12-04 09:51,0, , , ,
